"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-24 13:00:00,0.746,1.489,2
2026-09-24 13:01:00,0.768,1.516,0
2026-09-24 13:02:00,0.772,1.545,0
2026-09-24 13:03:00,0.767,1.623,0
2026-09-24 13:04:00,0.75,1.626,2
2026-09-24 13:05:00,0.762,1.693,2
2026-09-24 13:06:00,0.774,1.717,0
2026-09-24 13:07:00,0.774,1.752,2
2026-09-24 13:08:00,0.759,1.721,0
2026-09-24 13:09:00,0.744,1.615,0
2026-09-24 13:10:00,0.738,1.572,0
2026-09-24 13:11:00,0.735,1.504,2
2026-09-24 13:12:00,0.746,1.515,0
2026-09-24 13:13:00,0.77,1.554,0
2026-09-24 13:14:00,0.806,1.544,2
2026-09-24 13:15:00,0.875,1.687,2
2026-09-24 13:16:00,1.017,2.037,2
2026-09-24 13:17:00,1.07,2.277,2
2026-09-24 13:18:00,1.114,2.45,2
2026-09-24 13:19:00,1.149,2.561,0
2026-09-24 13:20:00,1.152,2.604,0
2026-09-24 13:21:00,1.151,2.643,2
2026-09-24 13:22:00,1.103,2.557,0
2026-09-24 13:23:00,1.046,2.476,0
2026-09-24 13:24:00,0.884,2.109,2
2026-09-24 13:25:00,0.761,1.769,2
2026-09-24 13:26:00,0.677,1.489,0
2026-09-24 13:27:00,0.623,1.284,2
2026-09-24 13:28:00,0.598,1.248,2
2026-09-24 13:29:00,0.62,1.254,0
2026-09-24 13:30:00,0.629,1.25,0
2026-09-24 13:31:00,0.638,1.283,2
2026-09-24 13:32:00,0.65,1.338,2
2026-09-24 13:33:00,0.666,1.386,0
2026-09-24 13:34:00,0.686,1.43,2
2026-09-24 13:35:00,0.681,1.45,2
2026-09-24 13:36:00,0.673,1.471,0
2026-09-24 13:37:00,0.655,1.516,0
2026-09-24 13:38:00,0.631,1.51,2
2026-09-24 13:39:00,0.652,1.513,0
2026-09-24 13:40:00,0.769,1.713,0
2026-09-24 13:41:00,0.909,2.037,0
2026-09-24 13:42:00,0.973,2.201,2
2026-09-24 13:43:00,1.001,2.272,2
2026-09-24 13:44:00,1.01,2.283,0
2026-09-24 13:45:00,0.988,2.222,2
2026-09-24 13:46:00,0.975,2.11,0
2026-09-24 13:47:00,0.92,1.99,0
2026-09-24 13:48:00,0.829,1.84,0
2026-09-24 13:49:00,0.654,2.028,0
2026-09-24 13:50:00,0.502,2.54,0
2026-09-24 13:51:00,0.357,3.062,0
2026-09-24 13:52:00,0.29,3.811,2
2026-09-24 13:53:00,0.248,4.495,0
2026-09-24 13:54:00,0.178,5.204,2
2026-09-24 13:55:00,0.148,5.845,2
2026-09-24 13:56:00,0.109,6.418,0
2026-09-24 13:57:00,0.101,6.936,0
2026-09-24 13:58:00,0.088,6.737,0
2026-09-24 13:59:00,0.078,6.561,2
