"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-11 20:00:00,0.547,11.749,0
2026-09-11 20:01:00,0.608,12.148,2
2026-09-11 20:02:00,0.668,12.518,2
2026-09-11 20:03:00,0.751,12.713,0
2026-09-11 20:04:00,0.889,13.028,2
2026-09-11 20:05:00,6.116,21.131,2
2026-09-11 20:06:00,6.807,24.549,0
2026-09-11 20:07:00,3.497,18.908,0
2026-09-11 20:08:00,1.836,16.402,2
2026-09-11 20:09:00,6.08,21.679,0
2026-09-11 20:10:00,5.706,21.215,0
2026-09-11 20:11:00,5.226,20.669,2
2026-09-11 20:12:00,4.64,19.885,2
2026-09-11 20:13:00,4.183,19.406,2
2026-09-11 20:14:00,3.529,18.246,2
2026-09-11 20:15:00,2.815,16.951,2
2026-09-11 20:16:00,2.189,15.738,0
2026-09-11 20:17:00,1.614,14.643,0
2026-09-11 20:18:00,1.24,13.604,2
2026-09-11 20:19:00,0.959,12.741,0
2026-09-11 20:20:00,0.753,12.112,0
2026-09-11 20:21:00,0.566,11.548,2
2026-09-11 20:22:00,0.387,11.139,2
2026-09-11 20:23:00,0.353,11.145,0
2026-09-11 20:24:00,0.325,11.116,2
2026-09-11 20:25:00,0.297,11.081,2
2026-09-11 20:26:00,0.409,11.367,0
2026-09-11 20:27:00,0.549,11.644,0
2026-09-11 20:28:00,0.878,12.145,0
2026-09-11 20:29:00,1.699,13.267,2
2026-09-11 20:30:00,7.795,22.159,0
2026-09-11 20:31:00,5.35,21.522,0
2026-09-11 20:32:00,4.858,18.42,2
2026-09-11 20:33:00,0.804,11.662,0
2026-09-11 20:34:00,0.663,11.489,0
2026-09-11 20:35:00,0.687,11.497,2
2026-09-11 20:36:00,0.833,11.694,0
2026-09-11 20:37:00,0.985,11.886,0
2026-09-11 20:38:00,1.102,12.021,0
2026-09-11 20:39:00,1.117,11.965,2
2026-09-11 20:40:00,1.097,11.911,2
2026-09-11 20:41:00,1.092,11.856,0
2026-09-11 20:42:00,1.094,11.786,2
2026-09-11 20:43:00,1.029,11.648,0
2026-09-11 20:44:00,1.002,11.682,0
2026-09-11 20:45:00,0.815,11.464,0
2026-09-11 20:46:00,0.589,11.142,2
2026-09-11 20:47:00,0.553,11.081,0
2026-09-11 20:48:00,0.489,11.072,0
2026-09-11 20:49:00,0.477,11.035,2
2026-09-11 20:50:00,0.421,11.045,2
2026-09-11 20:51:00,0.395,11.029,2
2026-09-11 20:52:00,0.317,10.928,2
2026-09-11 20:53:00,0.269,10.771,2
2026-09-11 20:54:00,0.248,10.717,0
2026-09-11 20:55:00,0.203,10.702,0
2026-09-11 20:56:00,0.187,10.649,2
2026-09-11 20:57:00,0.172,10.645,0
2026-09-11 20:58:00,0.175,10.646,0
2026-09-11 20:59:00,0.201,10.754,2
