"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-06 01:00:00,2.832,12.887,0
2026-09-06 01:01:00,3.019,13.032,2
2026-09-06 01:02:00,3.083,13.194,2
2026-09-06 01:03:00,3.09,13.402,0
2026-09-06 01:04:00,3.155,13.536,0
2026-09-06 01:05:00,3.191,13.523,0
2026-09-06 01:06:00,3.187,13.671,2
2026-09-06 01:07:00,3.167,13.75,0
2026-09-06 01:08:00,3.071,13.736,0
2026-09-06 01:09:00,3.095,13.659,2
2026-09-06 01:10:00,2.784,13.384,0
2026-09-06 01:11:00,2.487,12.919,0
2026-09-06 01:12:00,2.233,12.626,2
2026-09-06 01:13:00,1.956,12.358,0
2026-09-06 01:14:00,1.686,12.109,0
2026-09-06 01:15:00,1.466,11.821,0
2026-09-06 01:16:00,1.317,11.661,2
2026-09-06 01:17:00,1.251,11.456,2
2026-09-06 01:18:00,1.154,11.316,0
2026-09-06 01:19:00,1.124,11.328,2
2026-09-06 01:20:00,1.107,11.357,2
2026-09-06 01:21:00,1.053,11.42,0
2026-09-06 01:22:00,1.086,11.436,0
2026-09-06 01:23:00,1.215,11.497,2
2026-09-06 01:24:00,1.209,11.401,0
2026-09-06 01:25:00,1.225,11.228,0
2026-09-06 01:26:00,1.212,11.154,2
2026-09-06 01:27:00,1.287,10.944,2
2026-09-06 01:28:00,1.332,10.785,2
2026-09-06 01:29:00,1.275,10.527,2
2026-09-06 01:30:00,1.212,10.175,2
2026-09-06 01:31:00,1.093,9.852,0
2026-09-06 01:32:00,0.963,9.504,0
2026-09-06 01:33:00,0.851,9.25,2
2026-09-06 01:34:00,0.687,8.966,0
2026-09-06 01:35:00,0.536,8.66,0
2026-09-06 01:36:00,0.401,8.345,2
2026-09-06 01:37:00,0.326,8.075,2
2026-09-06 01:38:00,0.311,7.751,0
2026-09-06 01:39:00,0.297,7.607,2
2026-09-06 01:40:00,0.291,7.366,2
2026-09-06 01:41:00,0.324,7.19,0
2026-09-06 01:42:00,0.366,7.023,0
2026-09-06 01:43:00,0.401,6.925,2
2026-09-06 01:44:00,0.433,6.808,2
2026-09-06 01:45:00,0.495,6.719,0
2026-09-06 01:46:00,0.495,6.629,0
2026-09-06 01:47:00,0.511,6.545,2
2026-09-06 01:48:00,0.465,6.385,0
2026-09-06 01:49:00,0.471,6.33,0
2026-09-06 01:50:00,0.408,6.263,2
2026-09-06 01:51:00,0.352,6.164,0
2026-09-06 01:52:00,0.346,6.06,0
2026-09-06 01:53:00,0.314,5.944,0
2026-09-06 01:54:00,0.274,5.911,2
2026-09-06 01:55:00,0.285,5.937,2
2026-09-06 01:56:00,0.301,5.958,0
2026-09-06 01:57:00,0.31,5.939,2
2026-09-06 01:58:00,0.287,5.895,0
2026-09-06 01:59:00,0.275,5.914,0
