"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-08 01:00:00,0.461,1.48,0
2026-09-08 01:01:00,0.461,1.477,2
2026-09-08 01:02:00,0.42,1.355,0
2026-09-08 01:03:00,0.351,1.17,0
2026-09-08 01:04:00,0.265,0.878,0
2026-09-08 01:05:00,0.2,0.721,2
2026-09-08 01:06:00,0.188,0.623,2
2026-09-08 01:07:00,0.172,0.524,0
2026-09-08 01:08:00,0.162,0.47,2
2026-09-08 01:09:00,0.15,0.361,0
2026-09-08 01:10:00,0.139,0.323,0
2026-09-08 01:11:00,0.148,0.292,0
2026-09-08 01:12:00,0.155,0.295,0
2026-09-08 01:13:00,0.164,0.333,0
2026-09-08 01:14:00,0.213,0.421,0
2026-09-08 01:15:00,0.243,0.542,2
2026-09-08 01:16:00,0.264,0.573,0
2026-09-08 01:17:00,0.255,0.563,2
2026-09-08 01:18:00,0.281,0.586,2
2026-09-08 01:19:00,0.292,0.562,2
2026-09-08 01:20:00,0.267,0.512,0
2026-09-08 01:21:00,0.259,0.463,0
2026-09-08 01:22:00,0.23,0.352,2
2026-09-08 01:23:00,0.162,0.179,0
2026-09-08 01:24:00,0.148,0.144,1
2026-09-08 01:25:00,0.152,0.124,2
2026-09-08 01:26:00,0.144,0.108,2
2026-09-08 01:27:00,0.135,0.132,1
2026-09-08 01:28:00,0.137,0.144,2
2026-09-08 01:29:00,0.145,0.178,2
2026-09-08 01:30:00,0.143,0.212,0
2026-09-08 01:31:00,0.153,0.224,0
2026-09-08 01:32:00,0.141,0.185,2
2026-09-08 01:33:00,0.127,0.16,2
2026-09-08 01:34:00,0.111,0.143,0
2026-09-08 01:35:00,0.106,0.145,2
2026-09-08 01:36:00,0.078,0.116,2
2026-09-08 01:37:00,0.064,0.082,0
2026-09-08 01:38:00,0.057,0.055,1
2026-09-08 01:39:00,0.044,0.04,2
2026-09-08 01:40:00,0.053,0.016,1
2026-09-08 01:41:00,0.075,-0.009,1
2026-09-08 01:42:00,0.085,-0.014,1
2026-09-08 01:43:00,0.111,0.001,2
2026-09-08 01:44:00,0.144,0.037,2
2026-09-08 01:45:00,0.163,0.031,1
2026-09-08 01:46:00,0.173,0.027,2
2026-09-08 01:47:00,0.165,-0.023,1
2026-09-08 01:48:00,0.158,-0.031,1
2026-09-08 01:49:00,0.161,-0.023,1
2026-09-08 01:50:00,0.122,-0.059,1
2026-09-08 01:51:00,0.106,-0.045,1
2026-09-08 01:52:00,0.079,-0.092,1
2026-09-08 01:53:00,0.088,-0.065,2
2026-09-08 01:54:00,0.108,0.054,1
2026-09-08 01:55:00,0.119,0.162,2
2026-09-08 01:56:00,0.154,0.289,2
2026-09-08 01:57:00,0.195,0.423,0
2026-09-08 01:58:00,0.189,0.574,0
2026-09-08 01:59:00,0.196,0.654,0
