"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-02 05:00:00,0.116,1.044,0
2026-09-02 05:01:00,0.108,1.06,2
2026-09-02 05:02:00,0.105,1.035,0
2026-09-02 05:03:00,0.103,1.002,0
2026-09-02 05:04:00,0.111,1.002,2
2026-09-02 05:05:00,0.106,1.004,2
2026-09-02 05:06:00,0.105,1.021,2
2026-09-02 05:07:00,0.116,1.05,2
2026-09-02 05:08:00,0.122,1.092,2
2026-09-02 05:09:00,0.143,1.123,0
2026-09-02 05:10:00,0.164,1.149,0
2026-09-02 05:11:00,0.166,1.168,2
2026-09-02 05:12:00,0.148,1.184,0
2026-09-02 05:13:00,0.145,1.213,0
2026-09-02 05:14:00,0.15,1.244,2
2026-09-02 05:15:00,0.171,1.274,2
2026-09-02 05:16:00,0.191,1.297,0
2026-09-02 05:17:00,0.192,1.324,2
2026-09-02 05:18:00,0.191,1.365,2
2026-09-02 05:19:00,0.207,1.448,0
2026-09-02 05:20:00,0.235,1.504,0
2026-09-02 05:21:00,0.286,1.582,2
2026-09-02 05:22:00,0.322,1.635,2
2026-09-02 05:23:00,0.315,1.683,0
2026-09-02 05:24:00,0.298,1.715,2
2026-09-02 05:25:00,0.299,1.748,2
2026-09-02 05:26:00,0.318,1.808,0
2026-09-02 05:27:00,0.315,1.814,0
2026-09-02 05:28:00,0.279,1.828,2
2026-09-02 05:29:00,0.302,1.873,0
2026-09-02 05:30:00,0.285,1.872,0
2026-09-02 05:31:00,0.264,1.923,2
2026-09-02 05:32:00,0.258,1.995,2
2026-09-02 05:33:00,0.254,2.066,2
2026-09-02 05:34:00,0.242,2.098,2
2026-09-02 05:35:00,0.235,2.169,2
2026-09-02 05:36:00,0.235,2.265,0
2026-09-02 05:37:00,0.233,2.371,0
2026-09-02 05:38:00,0.192,2.436,2
2026-09-02 05:39:00,0.193,2.517,0
2026-09-02 05:40:00,0.203,2.602,0
2026-09-02 05:41:00,0.225,2.741,2
2026-09-02 05:42:00,0.242,2.78,2
2026-09-02 05:43:00,0.245,2.903,0
2026-09-02 05:44:00,0.26,2.965,2
2026-09-02 05:45:00,0.249,3.005,2
2026-09-02 05:46:00,0.248,3.008,0
2026-09-02 05:47:00,0.244,3.083,0
2026-09-02 05:48:00,0.265,3.101,2
2026-09-02 05:49:00,0.285,3.144,2
2026-09-02 05:50:00,0.295,3.263,0
2026-09-02 05:51:00,0.299,3.385,0
2026-09-02 05:52:00,0.302,3.381,2
2026-09-02 05:53:00,0.3,3.441,0
2026-09-02 05:54:00,0.297,3.535,0
2026-09-02 05:55:00,0.306,3.62,2
2026-09-02 05:56:00,0.32,3.746,0
2026-09-02 05:57:00,0.3,3.775,0
2026-09-02 05:58:00,0.295,3.747,0
2026-09-02 05:59:00,0.284,3.748,2
