"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-10 23:00:00,0.162,1.153,0
2026-09-10 23:01:00,0.182,1.161,0
2026-09-10 23:02:00,0.189,1.186,2
2026-09-10 23:03:00,0.197,1.18,0
2026-09-10 23:04:00,0.191,1.177,2
2026-09-10 23:05:00,0.188,1.178,2
2026-09-10 23:06:00,0.19,1.25,0
2026-09-10 23:07:00,0.187,1.367,0
2026-09-10 23:08:00,0.174,1.52,0
2026-09-10 23:09:00,0.163,1.629,2
2026-09-10 23:10:00,0.14,1.733,0
2026-09-10 23:11:00,0.124,1.819,0
2026-09-10 23:12:00,0.132,1.903,2
2026-09-10 23:13:00,0.151,1.984,0
2026-09-10 23:14:00,0.166,2.06,0
2026-09-10 23:15:00,0.173,2.046,2
2026-09-10 23:16:00,0.183,1.957,2
2026-09-10 23:17:00,0.205,1.931,0
2026-09-10 23:18:00,0.234,1.876,0
2026-09-10 23:19:00,0.246,1.862,2
2026-09-10 23:20:00,0.236,1.788,2
2026-09-10 23:21:00,0.23,1.713,0
2026-09-10 23:22:00,0.216,1.682,2
2026-09-10 23:23:00,0.209,1.642,2
2026-09-10 23:24:00,0.201,1.598,0
2026-09-10 23:25:00,0.183,1.508,0
2026-09-10 23:26:00,0.166,1.395,2
2026-09-10 23:27:00,0.131,1.317,0
2026-09-10 23:28:00,0.129,1.258,0
2026-09-10 23:29:00,0.133,1.26,2
2026-09-10 23:30:00,0.108,1.169,2
2026-09-10 23:31:00,0.099,1.11,2
2026-09-10 23:32:00,0.099,1.108,0
2026-09-10 23:33:00,0.094,1.136,2
2026-09-10 23:34:00,0.098,1.161,0
2026-09-10 23:35:00,0.1,1.204,0
2026-09-10 23:36:00,0.104,1.209,2
2026-09-10 23:37:00,0.095,1.15,0
2026-09-10 23:38:00,0.093,1.138,0
2026-09-10 23:39:00,0.094,1.099,0
2026-09-10 23:40:00,0.082,1.076,2
2026-09-10 23:41:00,0.076,1.059,0
2026-09-10 23:42:00,0.091,1.041,2
2026-09-10 23:43:00,0.099,1.039,2
2026-09-10 23:44:00,0.088,0.974,0
2026-09-10 23:45:00,0.102,0.963,0
2026-09-10 23:46:00,0.095,0.926,0
2026-09-10 23:47:00,0.102,0.9,2
2026-09-10 23:48:00,0.088,0.884,0
2026-09-10 23:49:00,0.093,0.811,0
2026-09-10 23:50:00,0.067,0.772,2
2026-09-10 23:51:00,0.064,0.699,0
2026-09-10 23:52:00,0.063,0.633,0
2026-09-10 23:53:00,0.042,0.589,2
2026-09-10 23:54:00,0.038,0.56,0
2026-09-10 23:55:00,0.044,0.575,0
2026-09-10 23:56:00,0.063,0.593,0
2026-09-10 23:57:00,0.082,0.576,2
2026-09-10 23:58:00,0.086,0.617,2
2026-09-10 23:59:00,0.094,0.666,0
