"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-05 16:00:00,0.197,0.154,1
2026-09-05 16:01:00,0.19,0.139,1
2026-09-05 16:02:00,0.213,0.169,2
2026-09-05 16:03:00,0.226,0.21,2
2026-09-05 16:04:00,0.21,0.146,2
2026-09-05 16:05:00,0.2,0.078,2
2026-09-05 16:06:00,0.181,-0.017,2
2026-09-05 16:07:00,0.173,-0.051,1
2026-09-05 16:08:00,0.169,-0.084,1
2026-09-05 16:09:00,0.166,-0.105,2
2026-09-05 16:10:00,0.153,-0.17,1
2026-09-05 16:11:00,0.133,-0.22,1
2026-09-05 16:12:00,0.123,-0.255,2
2026-09-05 16:13:00,0.117,-0.247,2
2026-09-05 16:14:00,0.125,-0.2,1
2026-09-05 16:15:00,0.127,-0.187,2
2026-09-05 16:16:00,0.122,-0.162,2
2026-09-05 16:17:00,0.132,-0.121,1
2026-09-05 16:18:00,0.156,-0.093,1
2026-09-05 16:19:00,0.172,-0.058,2
2026-09-05 16:20:00,0.201,0.005,2
2026-09-05 16:21:00,0.226,0.063,1
2026-09-05 16:22:00,0.234,0.073,1
2026-09-05 16:23:00,0.248,0.088,2
2026-09-05 16:24:00,0.238,0.085,1
2026-09-05 16:25:00,0.244,0.042,1
2026-09-05 16:26:00,0.239,-0.01,2
2026-09-05 16:27:00,0.227,-0.021,1
2026-09-05 16:28:00,0.217,-0.014,1
2026-09-05 16:29:00,0.209,-0.027,1
2026-09-05 16:30:00,0.225,-0.086,2
2026-09-05 16:31:00,0.21,-0.125,2
2026-09-05 16:32:00,0.209,-0.158,1
2026-09-05 16:33:00,0.224,-0.119,2
2026-09-05 16:34:00,0.238,-0.042,1
2026-09-05 16:35:00,0.236,-0.058,1
2026-09-05 16:36:00,0.219,-0.092,1
2026-09-05 16:37:00,0.215,-0.187,2
2026-09-05 16:38:00,0.181,-0.208,1
2026-09-05 16:39:00,0.167,-0.181,1
2026-09-05 16:40:00,0.164,-0.174,2
2026-09-05 16:41:00,0.16,-0.176,2
2026-09-05 16:42:00,0.132,-0.192,2
2026-09-05 16:43:00,0.129,-0.217,2
2026-09-05 16:44:00,0.135,-0.197,2
2026-09-05 16:45:00,0.139,-0.158,1
2026-09-05 16:46:00,0.14,-0.113,1
2026-09-05 16:47:00,0.173,0.001,2
2026-09-05 16:48:00,0.197,0.191,1
2026-09-05 16:49:00,0.219,0.341,0
2026-09-05 16:50:00,0.272,0.706,2
2026-09-05 16:51:00,0.477,1.319,2
2026-09-05 16:52:00,0.907,2.556,0
2026-09-05 16:53:00,19.474,31.891,2
2026-09-05 16:54:00,1.713,5.676,2
2026-09-05 16:55:00,1.195,4.128,0
2026-09-05 16:56:00,4.991,12.973,0
2026-09-05 16:57:00,2.451,8.16,2
2026-09-05 16:58:00,4.335,12.175,2
2026-09-05 16:59:00,0.579,2.644,0
