"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-23 13:00:00,0.769,1.607,2
2026-09-23 13:01:00,0.7,1.375,0
2026-09-23 13:02:00,0.692,1.363,0
2026-09-23 13:03:00,0.668,1.327,0
2026-09-23 13:04:00,0.625,1.319,0
2026-09-23 13:05:00,0.59,1.328,0
2026-09-23 13:06:00,0.542,1.276,2
2026-09-23 13:07:00,0.508,1.244,0
2026-09-23 13:08:00,0.483,1.213,2
2026-09-23 13:09:00,0.466,1.203,2
2026-09-23 13:10:00,0.445,1.212,0
2026-09-23 13:11:00,0.461,1.248,0
2026-09-23 13:12:00,0.468,1.229,0
2026-09-23 13:13:00,0.494,1.21,2
2026-09-23 13:14:00,0.55,1.209,0
2026-09-23 13:15:00,0.551,1.215,0
2026-09-23 13:16:00,0.577,1.205,2
2026-09-23 13:17:00,0.611,1.231,2
2026-09-23 13:18:00,0.646,1.272,0
2026-09-23 13:19:00,0.673,1.262,2
2026-09-23 13:20:00,0.776,1.377,2
2026-09-23 13:21:00,0.894,1.592,0
2026-09-23 13:22:00,0.954,1.77,0
2026-09-23 13:23:00,1.029,1.958,2
2026-09-23 13:24:00,1.044,2.053,2
2026-09-23 13:25:00,1.07,2.11,0
2026-09-23 13:26:00,1.077,2.152,2
2026-09-23 13:27:00,1.102,2.264,2
2026-09-23 13:28:00,1.1,2.303,0
2026-09-23 13:29:00,0.971,2.161,0
2026-09-23 13:30:00,0.949,2.209,2
2026-09-23 13:31:00,0.875,2.043,0
2026-09-23 13:32:00,0.859,2.014,0
2026-09-23 13:33:00,0.865,1.978,2
2026-09-23 13:34:00,0.847,1.963,2
2026-09-23 13:35:00,0.838,1.935,2
2026-09-23 13:36:00,0.839,1.868,0
2026-09-23 13:37:00,0.838,1.809,2
2026-09-23 13:38:00,0.817,1.693,0
2026-09-23 13:39:00,0.765,1.418,0
2026-09-23 13:40:00,0.74,1.322,2
2026-09-23 13:41:00,0.72,1.253,0
2026-09-23 13:42:00,0.694,1.188,0
2026-09-23 13:43:00,0.674,1.121,0
2026-09-23 13:44:00,0.628,1.024,2
2026-09-23 13:45:00,0.58,0.977,0
2026-09-23 13:46:00,0.561,0.944,2
2026-09-23 13:47:00,0.559,0.964,2
2026-09-23 13:48:00,0.551,1.026,0
2026-09-23 13:49:00,0.571,1.089,0
2026-09-23 13:50:00,0.58,1.111,0
2026-09-23 13:51:00,0.58,1.155,2
2026-09-23 13:52:00,0.609,1.17,0
2026-09-23 13:53:00,0.62,1.177,0
2026-09-23 13:54:00,0.638,1.207,2
2026-09-23 13:55:00,0.655,1.223,0
2026-09-23 13:56:00,0.655,1.199,0
2026-09-23 13:57:00,0.649,1.174,2
2026-09-23 13:58:00,0.645,1.176,2
2026-09-23 13:59:00,0.643,1.13,0
