"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-23 03:00:00,0.502,5.057,0
2026-09-23 03:01:00,0.487,4.963,2
2026-09-23 03:02:00,0.438,4.795,0
2026-09-23 03:03:00,0.364,4.604,0
2026-09-23 03:04:00,0.3,4.576,2
2026-09-23 03:05:00,0.245,4.357,2
2026-09-23 03:06:00,0.225,4.218,2
2026-09-23 03:07:00,0.209,4.168,0
2026-09-23 03:08:00,0.182,4.099,2
2026-09-23 03:09:00,0.155,4.03,0
2026-09-23 03:10:00,0.138,3.961,0
2026-09-23 03:11:00,0.147,3.928,2
2026-09-23 03:12:00,0.123,3.906,0
2026-09-23 03:13:00,0.108,3.869,0
2026-09-23 03:14:00,0.087,3.87,0
2026-09-23 03:15:00,0.092,3.871,2
2026-09-23 03:16:00,0.161,3.97,0
2026-09-23 03:17:00,0.19,4.052,2
2026-09-23 03:18:00,0.208,4.086,2
2026-09-23 03:19:00,0.201,4.154,0
2026-09-23 03:20:00,0.213,4.202,0
2026-09-23 03:21:00,0.231,4.213,0
2026-09-23 03:22:00,0.256,4.227,2
2026-09-23 03:23:00,0.274,4.266,0
2026-09-23 03:24:00,0.276,4.192,0
2026-09-23 03:25:00,0.252,4.043,2
2026-09-23 03:26:00,0.243,3.948,0
2026-09-23 03:27:00,0.251,3.861,0
2026-09-23 03:28:00,0.24,3.8,2
2026-09-23 03:29:00,0.23,3.772,2
2026-09-23 03:30:00,0.281,3.783,0
2026-09-23 03:31:00,0.29,3.762,0
2026-09-23 03:32:00,0.273,3.754,2
2026-09-23 03:33:00,0.277,3.766,2
2026-09-23 03:34:00,0.305,3.747,0
2026-09-23 03:35:00,0.325,3.758,2
2026-09-23 03:36:00,0.347,3.757,2
2026-09-23 03:37:00,0.381,3.788,0
2026-09-23 03:38:00,0.427,3.789,0
2026-09-23 03:39:00,0.419,3.792,2
2026-09-23 03:40:00,0.43,3.781,0
2026-09-23 03:41:00,0.456,3.8,0
2026-09-23 03:42:00,0.453,3.873,2
2026-09-23 03:43:00,0.436,3.985,2
2026-09-23 03:44:00,0.441,4.021,2
2026-09-23 03:45:00,0.437,4.098,2
2026-09-23 03:46:00,0.418,4.141,2
2026-09-23 03:47:00,0.382,4.149,0
2026-09-23 03:48:00,0.382,4.189,0
2026-09-23 03:49:00,0.38,4.182,2
2026-09-23 03:50:00,0.372,4.201,0
2026-09-23 03:51:00,0.37,4.211,0
2026-09-23 03:52:00,0.358,4.176,2
2026-09-23 03:53:00,0.323,4.158,2
2026-09-23 03:54:00,0.288,4.17,0
2026-09-23 03:55:00,0.27,4.174,2
2026-09-23 03:56:00,0.28,4.204,2
2026-09-23 03:57:00,0.29,4.282,0
2026-09-23 03:58:00,0.329,4.393,0
2026-09-23 03:59:00,0.34,4.413,2
