"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-11 10:00:00,0.656,1.773,2
2026-09-11 10:01:00,0.693,1.818,0
2026-09-11 10:02:00,0.725,1.907,2
2026-09-11 10:03:00,0.748,1.945,0
2026-09-11 10:04:00,0.767,1.996,0
2026-09-11 10:05:00,0.807,2.022,0
2026-09-11 10:06:00,0.85,2.127,2
2026-09-11 10:07:00,0.779,2.055,0
2026-09-11 10:08:00,0.744,1.914,0
2026-09-11 10:09:00,0.711,1.868,2
2026-09-11 10:10:00,0.702,1.792,2
2026-09-11 10:11:00,0.672,1.686,2
2026-09-11 10:12:00,0.652,1.586,2
2026-09-11 10:13:00,0.644,1.575,2
2026-09-11 10:14:00,0.634,1.628,0
2026-09-11 10:15:00,0.624,1.55,0
2026-09-11 10:16:00,0.632,1.515,2
2026-09-11 10:17:00,0.638,1.516,0
2026-09-11 10:18:00,0.626,1.455,0
2026-09-11 10:19:00,0.633,1.429,2
2026-09-11 10:20:00,0.661,1.494,2
2026-09-11 10:21:00,0.715,1.61,0
2026-09-11 10:22:00,0.75,1.694,2
2026-09-11 10:23:00,0.777,1.706,2
2026-09-11 10:24:00,0.808,1.708,0
2026-09-11 10:25:00,0.844,1.737,0
2026-09-11 10:26:00,0.881,1.777,2
2026-09-11 10:27:00,0.919,1.853,2
2026-09-11 10:28:00,0.937,1.932,0
2026-09-11 10:29:00,0.931,1.925,0
2026-09-11 10:30:00,0.888,1.83,2
2026-09-11 10:31:00,0.84,1.708,0
2026-09-11 10:32:00,0.805,1.657,0
2026-09-11 10:33:00,0.751,1.621,2
2026-09-11 10:34:00,0.707,1.538,0
2026-09-11 10:35:00,0.658,1.501,0
2026-09-11 10:36:00,0.608,1.467,0
2026-09-11 10:37:00,0.598,1.465,2
2026-09-11 10:38:00,0.57,1.508,2
2026-09-11 10:39:00,0.55,1.603,0
2026-09-11 10:40:00,0.547,1.682,2
2026-09-11 10:41:00,0.601,1.852,0
2026-09-11 10:42:00,0.674,2.154,0
2026-09-11 10:43:00,0.809,2.541,0
2026-09-11 10:44:00,0.941,2.999,0
2026-09-11 10:45:00,1.048,3.401,0
2026-09-11 10:46:00,1.073,3.628,0
2026-09-11 10:47:00,1.095,3.642,2
2026-09-11 10:48:00,1.088,3.652,0
2026-09-11 10:49:00,1.092,3.671,2
2026-09-11 10:50:00,1.014,3.487,2
2026-09-11 10:51:00,0.943,3.289,0
2026-09-11 10:52:00,0.71,2.739,0
2026-09-11 10:53:00,0.577,2.242,0
2026-09-11 10:54:00,0.511,1.956,2
2026-09-11 10:55:00,0.474,1.741,0
2026-09-11 10:56:00,0.459,1.666,0
2026-09-11 10:57:00,0.461,1.624,2
2026-09-11 10:58:00,0.436,1.497,2
2026-09-11 10:59:00,0.438,1.472,0
