"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-03 18:00:00,0.595,2.493,0
2026-09-03 18:01:00,0.575,2.444,0
2026-09-03 18:02:00,0.536,2.235,2
2026-09-03 18:03:00,0.505,2.07,0
2026-09-03 18:04:00,0.492,1.992,2
2026-09-03 18:05:00,0.394,1.692,2
2026-09-03 18:06:00,0.318,1.418,2
2026-09-03 18:07:00,0.265,1.2,0
2026-09-03 18:08:00,0.252,1.111,0
2026-09-03 18:09:00,0.234,1.006,2
2026-09-03 18:10:00,0.228,0.896,0
2026-09-03 18:11:00,0.221,0.881,0
2026-09-03 18:12:00,0.209,0.824,2
2026-09-03 18:13:00,0.202,0.676,2
2026-09-03 18:14:00,0.218,0.77,0
2026-09-03 18:15:00,0.212,0.863,2
2026-09-03 18:16:00,0.21,0.95,2
2026-09-03 18:17:00,0.224,1.012,0
2026-09-03 18:18:00,0.218,1.079,0
2026-09-03 18:19:00,0.218,1.12,2
2026-09-03 18:20:00,0.223,1.212,2
2026-09-03 18:21:00,0.227,1.312,0
2026-09-03 18:22:00,0.253,1.454,2
2026-09-03 18:23:00,0.289,1.751,2
2026-09-03 18:24:00,0.337,1.902,0
2026-09-03 18:25:00,0.587,2.732,0
2026-09-03 18:26:00,0.596,2.822,2
2026-09-03 18:27:00,0.609,2.847,0
2026-09-03 18:28:00,0.583,2.741,0
2026-09-03 18:29:00,0.578,2.676,0
2026-09-03 18:30:00,0.556,2.531,2
2026-09-03 18:31:00,0.489,2.308,2
2026-09-03 18:32:00,0.444,2.045,0
2026-09-03 18:33:00,0.392,1.795,2
2026-09-03 18:34:00,0.132,0.908,0
2026-09-03 18:35:00,0.114,0.861,0
2026-09-03 18:36:00,0.12,0.901,0
2026-09-03 18:37:00,0.15,0.912,0
2026-09-03 18:38:00,0.164,0.959,0
2026-09-03 18:39:00,0.224,1.205,0
2026-09-03 18:40:00,0.293,1.482,2
2026-09-03 18:41:00,0.369,1.915,0
2026-09-03 18:42:00,0.463,2.211,2
2026-09-03 18:43:00,0.509,2.628,2
2026-09-03 18:44:00,0.559,3.093,0
2026-09-03 18:45:00,0.558,3.26,0
2026-09-03 18:46:00,0.536,3.314,0
2026-09-03 18:47:00,0.5,3.281,2
2026-09-03 18:48:00,0.461,3.12,0
2026-09-03 18:49:00,0.459,3.104,0
2026-09-03 18:50:00,0.408,3.043,2
2026-09-03 18:51:00,0.79,3.671,0
2026-09-03 18:52:00,0.882,3.981,0
2026-09-03 18:53:00,0.95,4.334,2
2026-09-03 18:54:00,0.99,4.527,2
2026-09-03 18:55:00,1.02,4.757,0
2026-09-03 18:56:00,1.094,5.274,0
2026-09-03 18:57:00,1.065,5.264,2
2026-09-03 18:58:00,1.026,5.137,2
2026-09-03 18:59:00,0.882,4.884,0
