"date (UTC)","NO2 (ppb)","Flag"
2026-06-16 14:00:00,4.189,0
2026-06-16 14:01:00,2.735,0
2026-06-16 14:02:00,2.525,0
2026-06-16 14:03:00,2.641,0
2026-06-16 14:04:00,2.017,0
2026-06-16 14:05:00,2.009,0
2026-06-16 14:06:00,1.811,0
2026-06-16 14:07:00,2.039,0
2026-06-16 14:08:00,2.125,0
2026-06-16 14:09:00,2.571,0
2026-06-16 14:10:00,2.672,0
2026-06-16 14:11:00,2.435,0
2026-06-16 14:12:00,2.41,0
2026-06-16 14:13:00,2.37,0
2026-06-16 14:14:00,2.595,0
2026-06-16 14:15:00,1.872,0
2026-06-16 14:16:00,3.215,0
2026-06-16 14:17:00,2.729,0
2026-06-16 14:18:00,1.891,0
2026-06-16 14:19:00,1.925,0
2026-06-16 14:20:00,3.331,0
2026-06-16 14:21:00,2.424,0
2026-06-16 14:22:00,2.572,0
2026-06-16 14:23:00,2.498,0
2026-06-16 14:24:00,1.865,0
2026-06-16 14:25:00,1.654,0
2026-06-16 14:26:00,2.17,0
2026-06-16 14:27:00,2.101,0
2026-06-16 14:28:00,1.996,0
2026-06-16 14:29:00,1.963,0
2026-06-16 14:30:00,3.206,0
2026-06-16 14:31:00,4.367,0
2026-06-16 14:32:00,4.116,0
2026-06-16 14:33:00,3.8,0
2026-06-16 14:34:00,3.377,0
2026-06-16 14:35:00,3.209,0
2026-06-16 14:36:00,2.29,0
2026-06-16 14:37:00,2.505,0
2026-06-16 14:38:00,3.044,0
2026-06-16 14:39:00,4.795,0
2026-06-16 14:40:00,4.567,0
2026-06-16 14:41:00,5.329,0
2026-06-16 14:42:00,5.668,0
2026-06-16 14:43:00,4.797,0
2026-06-16 14:44:00,5.15,0
2026-06-16 14:45:00,5.008,0
2026-06-16 14:46:00,5.365,0
2026-06-16 14:47:00,4,0
2026-06-16 14:48:00,3.427,0
2026-06-16 14:49:00,3.141,0
2026-06-16 14:50:00,3.099,0
2026-06-16 14:51:00,3.099,0
2026-06-16 14:52:00,2.73,0
2026-06-16 14:53:00,2.053,0
2026-06-16 14:54:00,2.01,0
2026-06-16 14:55:00,2.502,0
2026-06-16 14:56:00,2.715,0
2026-06-16 14:57:00,3.984,0
2026-06-16 14:58:00,4.093,0
2026-06-16 14:59:00,3.738,0
