"date (UTC)","NO2 (ppb)","Flag"
2026-06-05 11:00:00,1.656,0
2026-06-05 11:01:00,1.421,0
2026-06-05 11:02:00,1.745,0
2026-06-05 11:03:00,1.468,0
2026-06-05 11:04:00,1.694,0
2026-06-05 11:05:00,1.565,0
2026-06-05 11:06:00,2.182,0
2026-06-05 11:07:00,1.291,0
2026-06-05 11:08:00,1.17,0
2026-06-05 11:09:00,1.449,0
2026-06-05 11:10:00,2.06,0
2026-06-05 11:11:00,3.116,0
2026-06-05 11:12:00,1.534,0
2026-06-05 11:13:00,1.208,0
2026-06-05 11:14:00,1.099,0
2026-06-05 11:15:00,1.079,0
2026-06-05 11:16:00,1.167,0
2026-06-05 11:17:00,1.475,0
2026-06-05 11:18:00,2.007,0
2026-06-05 11:19:00,5.615,0
2026-06-05 11:20:00,4.995,0
2026-06-05 11:21:00,4.25,0
2026-06-05 11:22:00,4.006,0
2026-06-05 11:23:00,4.006,0
2026-06-05 11:24:00,1.681,0
2026-06-05 11:25:00,0.76,0
2026-06-05 11:26:00,2.156,0
2026-06-05 11:27:00,1.733,0
2026-06-05 11:28:00,1.196,0
2026-06-05 11:29:00,1.107,0
2026-06-05 11:30:00,1.008,0
2026-06-05 11:31:00,0.684,0
2026-06-05 11:32:00,1.079,0
2026-06-05 11:33:00,1.254,0
2026-06-05 11:34:00,1.257,0
2026-06-05 11:35:00,1.752,0
2026-06-05 11:36:00,1.936,0
2026-06-05 11:37:00,1.396,0
2026-06-05 11:38:00,1.301,0
2026-06-05 11:39:00,1.261,0
2026-06-05 11:40:00,1.057,0
2026-06-05 11:41:00,1.672,0
2026-06-05 11:42:00,1.564,0
2026-06-05 11:43:00,2.677,0
2026-06-05 11:44:00,4.06,0
2026-06-05 11:45:00,2.834,0
2026-06-05 11:46:00,3.278,0
2026-06-05 11:47:00,4.164,0
2026-06-05 11:48:00,3.357,0
2026-06-05 11:49:00,3.507,0
2026-06-05 11:50:00,1.93,0
2026-06-05 11:51:00,1.54,0
2026-06-05 11:52:00,1.963,0
2026-06-05 11:53:00,1.591,0
2026-06-05 11:54:00,0.913,0
2026-06-05 11:55:00,0.967,0
2026-06-05 11:56:00,1.018,0
2026-06-05 11:57:00,1.029,0
2026-06-05 11:58:00,1.359,0
2026-06-05 11:59:00,1.248,0
