"date (UTC)","NO2 (ppb)","Flag"
2026-06-20 22:00:00,7.367,0
2026-06-20 22:01:00,7.287,0
2026-06-20 22:02:00,6.935,0
2026-06-20 22:03:00,6.954,0
2026-06-20 22:04:00,6.949,0
2026-06-20 22:05:00,6.869,0
2026-06-20 22:06:00,6.485,0
2026-06-20 22:07:00,6.561,0
2026-06-20 22:08:00,6.474,0
2026-06-20 22:09:00,6.079,0
2026-06-20 22:10:00,6.445,0
2026-06-20 22:11:00,6.384,0
2026-06-20 22:12:00,6.212,0
2026-06-20 22:13:00,6.193,0
2026-06-20 22:14:00,5.94,0
2026-06-20 22:15:00,5.923,0
2026-06-20 22:16:00,6.164,0
2026-06-20 22:17:00,6.03,0
2026-06-20 22:18:00,6.06,0
2026-06-20 22:19:00,6.271,0
2026-06-20 22:20:00,5.786,0
2026-06-20 22:21:00,5.862,0
2026-06-20 22:22:00,5.739,0
2026-06-20 22:23:00,5.526,0
2026-06-20 22:24:00,5.602,0
2026-06-20 22:25:00,5.703,0
2026-06-20 22:26:00,5.351,0
2026-06-20 22:27:00,5.405,0
2026-06-20 22:28:00,5.457,0
2026-06-20 22:29:00,5.122,0
2026-06-20 22:30:00,5.174,0
2026-06-20 22:31:00,5.18,0
2026-06-20 22:32:00,4.887,0
2026-06-20 22:33:00,5.133,0
2026-06-20 22:34:00,4.958,0
2026-06-20 22:35:00,4.834,0
2026-06-20 22:36:00,4.875,0
2026-06-20 22:37:00,4.862,0
2026-06-20 22:38:00,4.686,0
2026-06-20 22:39:00,4.789,0
2026-06-20 22:40:00,4.674,0
2026-06-20 22:41:00,4.428,0
2026-06-20 22:42:00,4.453,0
2026-06-20 22:43:00,4.461,0
2026-06-20 22:44:00,4.513,0
2026-06-20 22:45:00,4.922,0
2026-06-20 22:46:00,5.142,0
2026-06-20 22:47:00,5.109,0
2026-06-20 22:48:00,5.142,0
2026-06-20 22:49:00,5.264,0
2026-06-20 22:50:00,5.36,0
2026-06-20 22:51:00,5.433,0
2026-06-20 22:52:00,5.375,0
2026-06-20 22:53:00,5.35,0
2026-06-20 22:54:00,5.577,0
2026-06-20 22:55:00,5.626,0
2026-06-20 22:56:00,5.727,0
2026-06-20 22:57:00,5.95,0
2026-06-20 22:58:00,5.898,0
2026-06-20 22:59:00,5.898,0
