"date (UTC)","NO2 (ppb)","Flag"
2026-06-08 22:00:00,6.944,0
2026-06-08 22:01:00,5.867,0
2026-06-08 22:02:00,6.071,0
2026-06-08 22:03:00,5.789,0
2026-06-08 22:04:00,5.88,0
2026-06-08 22:05:00,5.73,0
2026-06-08 22:06:00,5.509,0
2026-06-08 22:07:00,5.4,0
2026-06-08 22:08:00,5.611,0
2026-06-08 22:09:00,5.318,0
2026-06-08 22:10:00,5.132,0
2026-06-08 22:11:00,4.697,0
2026-06-08 22:12:00,4.844,0
2026-06-08 22:13:00,5.115,0
2026-06-08 22:14:00,6.93,0
2026-06-08 22:15:00,7.072,0
2026-06-08 22:16:00,7.612,0
2026-06-08 22:17:00,6.386,0
2026-06-08 22:18:00,6.354,0
2026-06-08 22:19:00,6.426,0
2026-06-08 22:20:00,6.065,0
2026-06-08 22:21:00,5.754,0
2026-06-08 22:22:00,5.805,0
2026-06-08 22:23:00,5.169,0
2026-06-08 22:24:00,5.218,0
2026-06-08 22:25:00,5.494,0
2026-06-08 22:26:00,4.507,0
2026-06-08 22:27:00,4.635,0
2026-06-08 22:28:00,4.15,0
2026-06-08 22:29:00,4.075,0
2026-06-08 22:30:00,4.833,0
2026-06-08 22:31:00,3.765,0
2026-06-08 22:32:00,4.339,0
2026-06-08 22:33:00,3.986,0
2026-06-08 22:34:00,3.983,0
2026-06-08 22:35:00,3.855,0
2026-06-08 22:36:00,3.479,0
2026-06-08 22:37:00,3.796,0
2026-06-08 22:38:00,3.867,0
2026-06-08 22:39:00,4.02,0
2026-06-08 22:40:00,4.377,0
2026-06-08 22:41:00,3.789,0
2026-06-08 22:42:00,4.614,0
2026-06-08 22:43:00,5.092,0
2026-06-08 22:44:00,4.113,0
2026-06-08 22:45:00,3.779,0
2026-06-08 22:46:00,4.024,0
2026-06-08 22:47:00,3.765,0
2026-06-08 22:48:00,4.424,0
2026-06-08 22:49:00,5.107,0
2026-06-08 22:50:00,5.023,0
2026-06-08 22:51:00,4.736,0
2026-06-08 22:52:00,3.88,0
2026-06-08 22:53:00,3.91,0
2026-06-08 22:54:00,4.64,0
2026-06-08 22:55:00,3.925,0
2026-06-08 22:56:00,4.724,0
2026-06-08 22:57:00,2.949,0
2026-06-08 22:58:00,3.133,0
2026-06-08 22:59:00,3.408,0
