"date (UTC)","NO2 (ppb)","Flag"
2026-06-05 22:00:00,2.717,0
2026-06-05 22:01:00,3.368,0
2026-06-05 22:02:00,3.545,0
2026-06-05 22:03:00,3.177,0
2026-06-05 22:04:00,3.145,0
2026-06-05 22:05:00,3.171,0
2026-06-05 22:06:00,2.173,0
2026-06-05 22:07:00,2.273,0
2026-06-05 22:08:00,2.911,0
2026-06-05 22:09:00,2.237,0
2026-06-05 22:10:00,1.94,0
2026-06-05 22:11:00,2.104,0
2026-06-05 22:12:00,1.824,0
2026-06-05 22:13:00,2.078,0
2026-06-05 22:14:00,2.067,0
2026-06-05 22:15:00,3.813,0
2026-06-05 22:16:00,2.72,0
2026-06-05 22:17:00,4.08,0
2026-06-05 22:18:00,3.985,0
2026-06-05 22:19:00,2.894,0
2026-06-05 22:20:00,2.489,0
2026-06-05 22:21:00,1.967,0
2026-06-05 22:22:00,2.117,0
2026-06-05 22:23:00,2.299,0
2026-06-05 22:24:00,2.215,0
2026-06-05 22:25:00,2.402,0
2026-06-05 22:26:00,2.509,0
2026-06-05 22:27:00,2.267,0
2026-06-05 22:28:00,2.175,0
2026-06-05 22:29:00,2.189,0
2026-06-05 22:30:00,2.005,0
2026-06-05 22:31:00,2.304,0
2026-06-05 22:32:00,2.295,0
2026-06-05 22:33:00,2.13,0
2026-06-05 22:34:00,1.996,0
2026-06-05 22:35:00,1.996,0
2026-06-05 22:36:00,1.987,0
2026-06-05 22:37:00,1.996,0
2026-06-05 22:38:00,1.988,0
2026-06-05 22:39:00,1.946,0
2026-06-05 22:40:00,2.125,0
2026-06-05 22:41:00,2.536,0
2026-06-05 22:42:00,2.839,0
2026-06-05 22:43:00,3.011,0
2026-06-05 22:44:00,2.493,0
2026-06-05 22:45:00,2.374,0
2026-06-05 22:46:00,2.515,0
2026-06-05 22:47:00,2.186,0
2026-06-05 22:48:00,2.144,0
2026-06-05 22:49:00,2.345,0
2026-06-05 22:50:00,2,0
2026-06-05 22:51:00,2.15,0
2026-06-05 22:52:00,2.121,0
2026-06-05 22:53:00,1.911,0
2026-06-05 22:54:00,1.975,0
2026-06-05 22:55:00,2.184,0
2026-06-05 22:56:00,1.977,0
2026-06-05 22:57:00,2.07,0
2026-06-05 22:58:00,2.106,0
2026-06-05 22:59:00,1.96,0
