"date (UTC)","NO2 (ppb)","Flag"
2026-06-07 10:00:00,2.685,0
2026-06-07 10:01:00,2.545,0
2026-06-07 10:02:00,2.795,0
2026-06-07 10:03:00,2.504,0
2026-06-07 10:04:00,3.826,0
2026-06-07 10:05:00,3.165,0
2026-06-07 10:06:00,2.769,0
2026-06-07 10:07:00,2.546,0
2026-06-07 10:08:00,2.337,0
2026-06-07 10:09:00,2.438,0
2026-06-07 10:10:00,2.154,0
2026-06-07 10:11:00,2.099,0
2026-06-07 10:12:00,2.209,0
2026-06-07 10:13:00,1.979,0
2026-06-07 10:14:00,2.222,0
2026-06-07 10:15:00,2.365,0
2026-06-07 10:16:00,1.971,0
2026-06-07 10:17:00,1.983,0
2026-06-07 10:18:00,1.743,0
2026-06-07 10:19:00,1.652,0
2026-06-07 10:20:00,1.642,0
2026-06-07 10:21:00,1.642,0
2026-06-07 10:22:00,2.306,0
2026-06-07 10:23:00,2.702,0
2026-06-07 10:24:00,2.891,0
2026-06-07 10:25:00,1.989,0
2026-06-07 10:26:00,2.04,0
2026-06-07 10:27:00,1.619,0
2026-06-07 10:28:00,1.718,0
2026-06-07 10:29:00,1.716,0
2026-06-07 10:30:00,1.61,0
2026-06-07 10:31:00,1.561,0
2026-06-07 10:32:00,1.756,0
2026-06-07 10:33:00,1.813,0
2026-06-07 10:34:00,1.889,0
2026-06-07 10:35:00,2.275,0
2026-06-07 10:36:00,2.485,0
2026-06-07 10:37:00,2.384,0
2026-06-07 10:38:00,1.985,0
2026-06-07 10:39:00,1.462,0
2026-06-07 10:40:00,1.253,0
2026-06-07 10:41:00,1.292,0
2026-06-07 10:42:00,1.207,0
2026-06-07 10:43:00,1.165,0
2026-06-07 10:44:00,1.373,0
2026-06-07 10:45:00,1.33,0
2026-06-07 10:46:00,1.524,0
2026-06-07 10:47:00,1.664,0
2026-06-07 10:48:00,1.531,0
2026-06-07 10:49:00,1.767,0
2026-06-07 10:50:00,2.227,0
2026-06-07 10:51:00,2.628,0
2026-06-07 10:52:00,2.094,0
2026-06-07 10:53:00,2.235,0
2026-06-07 10:54:00,4.76,0
2026-06-07 10:55:00,2.017,0
2026-06-07 10:56:00,1.859,0
2026-06-07 10:57:00,1.462,0
2026-06-07 10:58:00,1.689,0
2026-06-07 10:59:00,1.953,0
