"date (UTC)","NO2 (ppb)","Flag"
2026-06-25 08:00:00,7.863,0
2026-06-25 08:01:00,7.577,0
2026-06-25 08:02:00,6.999,0
2026-06-25 08:03:00,6.986,0
2026-06-25 08:04:00,6.586,0
2026-06-25 08:05:00,6.848,0
2026-06-25 08:06:00,7.111,0
2026-06-25 08:07:00,6.817,0
2026-06-25 08:08:00,6.694,0
2026-06-25 08:09:00,7.191,0
2026-06-25 08:10:00,7.102,0
2026-06-25 08:11:00,6.282,0
2026-06-25 08:12:00,6.152,0
2026-06-25 08:13:00,6.297,0
2026-06-25 08:14:00,5.97,0
2026-06-25 08:15:00,5.97,0
2026-06-25 08:16:00,5.903,0
2026-06-25 08:17:00,5.503,0
2026-06-25 08:18:00,5.545,0
2026-06-25 08:19:00,5.191,0
2026-06-25 08:20:00,5.247,0
2026-06-25 08:21:00,5.718,0
2026-06-25 08:22:00,5.952,0
2026-06-25 08:23:00,5.904,0
2026-06-25 08:24:00,6.002,0
2026-06-25 08:25:00,6.034,0
2026-06-25 08:26:00,5.68,0
2026-06-25 08:27:00,5.746,0
2026-06-25 08:28:00,5.674,0
2026-06-25 08:29:00,5.611,0
2026-06-25 08:30:00,5.746,0
2026-06-25 08:31:00,5.745,0
2026-06-25 08:32:00,5.85,0
2026-06-25 08:33:00,5.743,0
2026-06-25 08:34:00,5.168,0
2026-06-25 08:35:00,5.462,0
2026-06-25 08:36:00,7.118,0
2026-06-25 08:37:00,7.592,0
2026-06-25 08:38:00,7.028,0
2026-06-25 08:39:00,8.338,0
2026-06-25 08:40:00,8.409,0
2026-06-25 08:41:00,8.959,0
2026-06-25 08:42:00,9.046,0
2026-06-25 08:43:00,8.264,0
2026-06-25 08:44:00,7.892,0
2026-06-25 08:45:00,7.459,0
2026-06-25 08:46:00,7.379,0
2026-06-25 08:47:00,7.615,0
2026-06-25 08:48:00,7.794,0
2026-06-25 08:49:00,7.674,0
2026-06-25 08:50:00,7.251,0
2026-06-25 08:51:00,6.646,0
2026-06-25 08:52:00,6.252,0
2026-06-25 08:53:00,6.396,0
2026-06-25 08:54:00,6.356,0
2026-06-25 08:55:00,6.571,0
2026-06-25 08:56:00,6.738,0
2026-06-25 08:57:00,6.782,0
2026-06-25 08:58:00,7.161,0
2026-06-25 08:59:00,7.456,0
