"date (UTC)","NO2 (ppb)","Flag"
2026-06-09,2.002,0
2026-06-09 00:01:00,1.821,0
2026-06-09 00:02:00,1.821,0
2026-06-09 00:03:00,1.764,0
2026-06-09 00:04:00,2.038,0
2026-06-09 00:05:00,2.142,0
2026-06-09 00:06:00,3.059,0
2026-06-09 00:07:00,2.289,0
2026-06-09 00:08:00,2.31,0
2026-06-09 00:09:00,1.75,0
2026-06-09 00:10:00,1.788,0
2026-06-09 00:11:00,1.983,0
2026-06-09 00:12:00,2.382,0
2026-06-09 00:13:00,2.214,0
2026-06-09 00:14:00,2.194,0
2026-06-09 00:15:00,1.868,0
2026-06-09 00:16:00,1.902,0
2026-06-09 00:17:00,2.591,0
2026-06-09 00:18:00,1.778,0
2026-06-09 00:19:00,2.372,0
2026-06-09 00:20:00,1.687,0
2026-06-09 00:21:00,2.231,0
2026-06-09 00:22:00,2.206,0
2026-06-09 00:23:00,1.763,0
2026-06-09 00:24:00,1.154,0
2026-06-09 00:25:00,1.173,0
2026-06-09 00:26:00,1.275,0
2026-06-09 00:27:00,1.142,0
2026-06-09 00:28:00,1.212,0
2026-06-09 00:29:00,1.28,0
2026-06-09 00:30:00,1.068,0
2026-06-09 00:31:00,1.261,0
2026-06-09 00:32:00,1.093,0
2026-06-09 00:33:00,1.172,0
2026-06-09 00:34:00,1.217,1
2026-06-09 00:35:00,1.254,1
2026-06-09 00:36:00,1.784,1
2026-06-09 00:37:00,2.126,1
2026-06-09 00:38:00,1.688,1
2026-06-09 00:39:00,1.697,1
2026-06-09 00:40:00,0.143,1
2026-06-09 00:41:00,-0.074,1
2026-06-09 00:42:00,-0.099,1
2026-06-09 00:43:00,0.041,1
2026-06-09 00:44:00,-0.088,1
2026-06-09 00:45:00,-0.092,1
2026-06-09 00:46:00,0.029,1
2026-06-09 00:47:00,-0.112,1
2026-06-09 00:48:00,-0.08,1
2026-06-09 00:49:00,0.04,1
2026-06-09 00:50:00,-0.135,1
2026-06-09 00:51:00,-0.073,1
2026-06-09 00:52:00,0.087,1
2026-06-09 00:53:00,-0.134,1
2026-06-09 00:54:00,-0.061,1
2026-06-09 00:55:00,458.59,1
2026-06-09 00:56:00,456.393,1
2026-06-09 00:57:00,454.889,1
2026-06-09 00:58:00,454.119,1
2026-06-09 00:59:00,453.208,1
