"date (UTC)","NO2 (ppb)","Flag"
2026-06-16 04:00:00,2.997,0
2026-06-16 04:01:00,2.746,0
2026-06-16 04:02:00,3.192,0
2026-06-16 04:03:00,2.576,0
2026-06-16 04:04:00,2.723,0
2026-06-16 04:05:00,2.66,0
2026-06-16 04:06:00,2.752,0
2026-06-16 04:07:00,3.103,0
2026-06-16 04:08:00,2.746,0
2026-06-16 04:09:00,2.571,0
2026-06-16 04:10:00,2.547,0
2026-06-16 04:11:00,2.598,0
2026-06-16 04:12:00,2.375,0
2026-06-16 04:13:00,2.425,0
2026-06-16 04:14:00,2.556,0
2026-06-16 04:15:00,2.5,0
2026-06-16 04:16:00,2.836,0
2026-06-16 04:17:00,2.962,0
2026-06-16 04:18:00,2.885,0
2026-06-16 04:19:00,2.789,0
2026-06-16 04:20:00,2.9,0
2026-06-16 04:21:00,3.428,0
2026-06-16 04:22:00,4.282,0
2026-06-16 04:23:00,4.68,0
2026-06-16 04:24:00,4.382,0
2026-06-16 04:25:00,4.263,0
2026-06-16 04:26:00,4.087,0
2026-06-16 04:27:00,4.117,0
2026-06-16 04:28:00,4.09,0
2026-06-16 04:29:00,4.365,0
2026-06-16 04:30:00,4.014,0
2026-06-16 04:31:00,4.059,0
2026-06-16 04:32:00,3.919,0
2026-06-16 04:33:00,3.683,0
2026-06-16 04:34:00,3.49,0
2026-06-16 04:35:00,3.624,0
2026-06-16 04:36:00,3.323,0
2026-06-16 04:37:00,3.658,0
2026-06-16 04:38:00,3.402,0
2026-06-16 04:39:00,3.402,0
2026-06-16 04:40:00,3.402,0
2026-06-16 04:41:00,3.324,0
2026-06-16 04:42:00,3.008,0
2026-06-16 04:43:00,2.976,0
2026-06-16 04:44:00,2.949,0
2026-06-16 04:45:00,2.788,0
2026-06-16 04:46:00,2.746,0
2026-06-16 04:47:00,2.506,0
2026-06-16 04:48:00,2.667,0
2026-06-16 04:49:00,2.804,0
2026-06-16 04:50:00,2.597,0
2026-06-16 04:51:00,2.744,0
2026-06-16 04:52:00,3.127,0
2026-06-16 04:53:00,3.206,0
2026-06-16 04:54:00,3.268,0
2026-06-16 04:55:00,3.505,0
2026-06-16 04:56:00,3.221,0
2026-06-16 04:57:00,3.202,0
2026-06-16 04:58:00,3.252,0
2026-06-16 04:59:00,2.935,0
