"date (UTC)","NO2 (ppb)","Flag"
2026-06-10 13:00:00,1.937,0
2026-06-10 13:01:00,2.025,0
2026-06-10 13:02:00,2.821,0
2026-06-10 13:03:00,4.068,0
2026-06-10 13:04:00,2.501,0
2026-06-10 13:05:00,2.224,0
2026-06-10 13:06:00,1.976,0
2026-06-10 13:07:00,1.395,0
2026-06-10 13:08:00,1.465,0
2026-06-10 13:09:00,1.511,0
2026-06-10 13:10:00,1.593,0
2026-06-10 13:11:00,1.79,0
2026-06-10 13:12:00,1.769,0
2026-06-10 13:13:00,1.893,0
2026-06-10 13:14:00,2.088,0
2026-06-10 13:15:00,2.245,0
2026-06-10 13:16:00,2.283,0
2026-06-10 13:17:00,3.517,0
2026-06-10 13:18:00,3.673,0
2026-06-10 13:19:00,3.463,0
2026-06-10 13:20:00,3.826,0
2026-06-10 13:21:00,4.15,0
2026-06-10 13:22:00,3.493,0
2026-06-10 13:23:00,4.182,0
2026-06-10 13:24:00,5.789,0
2026-06-10 13:25:00,8.226,0
2026-06-10 13:26:00,10.449,0
2026-06-10 13:27:00,5.217,0
2026-06-10 13:28:00,3.958,0
2026-06-10 13:29:00,3.64,0
2026-06-10 13:30:00,2.426,0
2026-06-10 13:31:00,3.152,0
2026-06-10 13:32:00,3.239,0
2026-06-10 13:33:00,4.424,0
2026-06-10 13:34:00,3.843,0
2026-06-10 13:35:00,3.509,0
2026-06-10 13:36:00,3.222,0
2026-06-10 13:37:00,3.617,0
2026-06-10 13:38:00,4.111,0
2026-06-10 13:39:00,3.743,0
2026-06-10 13:40:00,3.58,0
2026-06-10 13:41:00,3.58,0
2026-06-10 13:42:00,3.443,0
2026-06-10 13:43:00,3.077,0
2026-06-10 13:44:00,3.191,0
2026-06-10 13:45:00,3.18,0
2026-06-10 13:46:00,3.435,0
2026-06-10 13:47:00,4.315,0
2026-06-10 13:48:00,4.493,0
2026-06-10 13:49:00,5.216,0
2026-06-10 13:50:00,5.273,0
2026-06-10 13:51:00,5.273,0
2026-06-10 13:52:00,4.266,0
2026-06-10 13:53:00,3.738,0
2026-06-10 13:54:00,2.751,0
2026-06-10 13:55:00,2.669,0
2026-06-10 13:56:00,2.682,0
2026-06-10 13:57:00,2.979,0
2026-06-10 13:58:00,3.031,0
2026-06-10 13:59:00,2.982,0
