"date (UTC)","NO2 (ppb)","Flag"
2026-06-30 22:00:00,10.141,0
2026-06-30 22:01:00,8.346,0
2026-06-30 22:02:00,8.452,0
2026-06-30 22:03:00,9.648,0
2026-06-30 22:04:00,9.152,0
2026-06-30 22:05:00,8.28,0
2026-06-30 22:06:00,6.987,0
2026-06-30 22:07:00,5.947,0
2026-06-30 22:08:00,5.663,0
2026-06-30 22:09:00,5.204,0
2026-06-30 22:10:00,5.201,0
2026-06-30 22:11:00,4.807,0
2026-06-30 22:12:00,4.659,0
2026-06-30 22:13:00,4.614,0
2026-06-30 22:14:00,4.36,0
2026-06-30 22:15:00,4.297,0
2026-06-30 22:16:00,4.443,0
2026-06-30 22:17:00,4.263,0
2026-06-30 22:18:00,4.173,0
2026-06-30 22:19:00,4.2,0
2026-06-30 22:20:00,4.246,0
2026-06-30 22:21:00,4.224,0
2026-06-30 22:22:00,4.165,0
2026-06-30 22:23:00,4.223,0
2026-06-30 22:24:00,4.163,0
2026-06-30 22:25:00,4.132,0
2026-06-30 22:26:00,4.217,0
2026-06-30 22:27:00,4.13,0
2026-06-30 22:28:00,4.172,0
2026-06-30 22:29:00,4.089,0
2026-06-30 22:30:00,4.229,0
2026-06-30 22:31:00,4.181,0
2026-06-30 22:32:00,4.272,0
2026-06-30 22:33:00,4.175,0
2026-06-30 22:34:00,3.889,0
2026-06-30 22:35:00,4.145,0
2026-06-30 22:36:00,4.26,0
2026-06-30 22:37:00,4.218,0
2026-06-30 22:38:00,4.418,0
2026-06-30 22:39:00,4.364,0
2026-06-30 22:40:00,4.336,0
2026-06-30 22:41:00,4.316,0
2026-06-30 22:42:00,4.158,0
2026-06-30 22:43:00,3.994,0
2026-06-30 22:44:00,4.082,0
2026-06-30 22:45:00,4.067,0
2026-06-30 22:46:00,4.443,0
2026-06-30 22:47:00,4.424,0
2026-06-30 22:48:00,4.116,0
2026-06-30 22:49:00,4.252,0
2026-06-30 22:50:00,4.552,0
2026-06-30 22:51:00,4.211,0
2026-06-30 22:52:00,4.395,0
2026-06-30 22:53:00,4.378,0
2026-06-30 22:54:00,4.124,0
2026-06-30 22:55:00,4.337,0
2026-06-30 22:56:00,4.321,0
2026-06-30 22:57:00,4.321,0
2026-06-30 22:58:00,4.368,0
2026-06-30 22:59:00,4.473,0
