"date (UTC)","NO2 (ppb)","Flag"
2026-06-02 20:00:00,3.898,0
2026-06-02 20:01:00,2.816,0
2026-06-02 20:02:00,2.922,0
2026-06-02 20:03:00,2.508,0
2026-06-02 20:04:00,2.17,0
2026-06-02 20:05:00,2.331,0
2026-06-02 20:06:00,2.436,0
2026-06-02 20:07:00,2.501,0
2026-06-02 20:08:00,4.615,0
2026-06-02 20:09:00,3.524,0
2026-06-02 20:10:00,3.997,0
2026-06-02 20:11:00,4.669,0
2026-06-02 20:12:00,3.606,0
2026-06-02 20:13:00,5.256,0
2026-06-02 20:14:00,4.541,0
2026-06-02 20:15:00,5.953,0
2026-06-02 20:16:00,4.871,0
2026-06-02 20:17:00,5.224,0
2026-06-02 20:18:00,2.889,0
2026-06-02 20:19:00,3.045,0
2026-06-02 20:20:00,3.43,0
2026-06-02 20:21:00,3.5,0
2026-06-02 20:22:00,4.791,0
2026-06-02 20:23:00,10.306,0
2026-06-02 20:24:00,8.404,0
2026-06-02 20:25:00,10.793,0
2026-06-02 20:26:00,14.654,0
2026-06-02 20:27:00,6.914,0
2026-06-02 20:28:00,7.421,0
2026-06-02 20:29:00,11.687,0
2026-06-02 20:30:00,14.655,0
2026-06-02 20:31:00,10.989,0
2026-06-02 20:32:00,5.604,0
2026-06-02 20:33:00,4.674,0
2026-06-02 20:34:00,4.218,0
2026-06-02 20:35:00,4.517,0
2026-06-02 20:36:00,4.344,0
2026-06-02 20:37:00,4.395,0
2026-06-02 20:38:00,4.077,0
2026-06-02 20:39:00,3.877,0
2026-06-02 20:40:00,4.397,0
2026-06-02 20:41:00,4.868,0
2026-06-02 20:42:00,5.355,0
2026-06-02 20:43:00,10.061,0
2026-06-02 20:44:00,9.817,0
2026-06-02 20:45:00,6.995,0
2026-06-02 20:46:00,9.24,0
2026-06-02 20:47:00,8.537,0
2026-06-02 20:48:00,8.445,0
2026-06-02 20:49:00,6.197,0
2026-06-02 20:50:00,5.119,0
2026-06-02 20:51:00,4.782,0
2026-06-02 20:52:00,5.008,0
2026-06-02 20:53:00,4.771,0
2026-06-02 20:54:00,4.738,0
2026-06-02 20:55:00,9.317,0
2026-06-02 20:56:00,12.887,0
2026-06-02 20:57:00,13.676,0
2026-06-02 20:58:00,13.084,0
2026-06-02 20:59:00,13.084,0
