"date (UTC)","NO2 (ppb)","Flag"
2026-06-15 16:00:00,4.917,0
2026-06-15 16:01:00,4.886,0
2026-06-15 16:02:00,4.74,0
2026-06-15 16:03:00,4.67,0
2026-06-15 16:04:00,4.907,0
2026-06-15 16:05:00,4.747,0
2026-06-15 16:06:00,4.812,0
2026-06-15 16:07:00,4.935,0
2026-06-15 16:08:00,4.916,0
2026-06-15 16:09:00,5.167,0
2026-06-15 16:10:00,5.115,0
2026-06-15 16:11:00,4.753,0
2026-06-15 16:12:00,4.696,0
2026-06-15 16:13:00,4.616,0
2026-06-15 16:14:00,4.338,0
2026-06-15 16:15:00,4.483,0
2026-06-15 16:16:00,4.711,0
2026-06-15 16:17:00,4.727,0
2026-06-15 16:18:00,4.731,0
2026-06-15 16:19:00,4.657,0
2026-06-15 16:20:00,4.557,0
2026-06-15 16:21:00,4.657,0
2026-06-15 16:22:00,4.67,0
2026-06-15 16:23:00,4.559,0
2026-06-15 16:24:00,4.744,0
2026-06-15 16:25:00,4.811,0
2026-06-15 16:26:00,4.811,0
2026-06-15 16:27:00,4.73,0
2026-06-15 16:28:00,4.743,0
2026-06-15 16:29:00,4.623,0
2026-06-15 16:30:00,4.785,0
2026-06-15 16:31:00,4.899,0
2026-06-15 16:32:00,4.851,0
2026-06-15 16:33:00,5.071,0
2026-06-15 16:34:00,5.055,0
2026-06-15 16:35:00,4.839,0
2026-06-15 16:36:00,4.704,0
2026-06-15 16:37:00,4.451,0
2026-06-15 16:38:00,4.359,0
2026-06-15 16:39:00,4.201,0
2026-06-15 16:40:00,4.072,0
2026-06-15 16:41:00,4.019,0
2026-06-15 16:42:00,4.316,0
2026-06-15 16:43:00,4.156,0
2026-06-15 16:44:00,4.165,0
2026-06-15 16:45:00,4.334,0
2026-06-15 16:46:00,4.071,0
2026-06-15 16:47:00,4.184,0
2026-06-15 16:48:00,4.277,0
2026-06-15 16:49:00,4.042,0
2026-06-15 16:50:00,4.449,0
2026-06-15 16:51:00,4.663,0
2026-06-15 16:52:00,4.411,0
2026-06-15 16:53:00,4.339,0
2026-06-15 16:54:00,4.381,0
2026-06-15 16:55:00,4.251,0
2026-06-15 16:56:00,4.659,0
2026-06-15 16:57:00,4.649,0
2026-06-15 16:58:00,4.402,0
2026-06-15 16:59:00,4.618,0
