"date (UTC)","NO2 (ppb)","Flag"
2026-06-06 20:00:00,5.25,0
2026-06-06 20:01:00,3.733,0
2026-06-06 20:02:00,3.909,0
2026-06-06 20:03:00,3.22,0
2026-06-06 20:04:00,3.606,0
2026-06-06 20:05:00,4.337,0
2026-06-06 20:06:00,3.798,0
2026-06-06 20:07:00,3.485,0
2026-06-06 20:08:00,3.724,0
2026-06-06 20:09:00,3.562,0
2026-06-06 20:10:00,3.857,0
2026-06-06 20:11:00,4.377,0
2026-06-06 20:12:00,4.38,0
2026-06-06 20:13:00,4.524,0
2026-06-06 20:14:00,4.116,0
2026-06-06 20:15:00,3.946,0
2026-06-06 20:16:00,4.515,0
2026-06-06 20:17:00,4.214,0
2026-06-06 20:18:00,4.074,0
2026-06-06 20:19:00,3.892,0
2026-06-06 20:20:00,4.05,0
2026-06-06 20:21:00,3.749,0
2026-06-06 20:22:00,4.437,0
2026-06-06 20:23:00,7.301,0
2026-06-06 20:24:00,8.064,0
2026-06-06 20:25:00,9.33,0
2026-06-06 20:26:00,9.83,0
2026-06-06 20:27:00,5.293,0
2026-06-06 20:28:00,6.007,0
2026-06-06 20:29:00,7.727,0
2026-06-06 20:30:00,5.753,0
2026-06-06 20:31:00,4.629,0
2026-06-06 20:32:00,5.555,0
2026-06-06 20:33:00,5.056,0
2026-06-06 20:34:00,3.891,0
2026-06-06 20:35:00,3.468,0
2026-06-06 20:36:00,3.643,0
2026-06-06 20:37:00,4.178,0
2026-06-06 20:38:00,4.069,0
2026-06-06 20:39:00,3.66,0
2026-06-06 20:40:00,4.021,0
2026-06-06 20:41:00,3.471,0
2026-06-06 20:42:00,3.469,0
2026-06-06 20:43:00,4.018,0
2026-06-06 20:44:00,3.054,0
2026-06-06 20:45:00,2.9,0
2026-06-06 20:46:00,3.516,0
2026-06-06 20:47:00,3.234,0
2026-06-06 20:48:00,3.685,0
2026-06-06 20:49:00,3.672,0
2026-06-06 20:50:00,3.348,0
2026-06-06 20:51:00,3.97,0
2026-06-06 20:52:00,3.421,0
2026-06-06 20:53:00,3.46,0
2026-06-06 20:54:00,3.357,0
2026-06-06 20:55:00,3.442,0
2026-06-06 20:56:00,3.329,0
2026-06-06 20:57:00,3.23,0
2026-06-06 20:58:00,3.23,0
2026-06-06 20:59:00,3.165,0
