"date (UTC)","NO2 (ppb)","Flag"
2026-06-25 20:00:00,3.243,0
2026-06-25 20:01:00,3.268,0
2026-06-25 20:02:00,3.226,0
2026-06-25 20:03:00,3.343,0
2026-06-25 20:04:00,3.437,0
2026-06-25 20:05:00,3.294,0
2026-06-25 20:06:00,3.344,0
2026-06-25 20:07:00,3.263,0
2026-06-25 20:08:00,3.224,0
2026-06-25 20:09:00,3.307,0
2026-06-25 20:10:00,3.296,0
2026-06-25 20:11:00,3.448,0
2026-06-25 20:12:00,3.561,0
2026-06-25 20:13:00,3.5,0
2026-06-25 20:14:00,3.555,0
2026-06-25 20:15:00,3.6,0
2026-06-25 20:16:00,3.509,0
2026-06-25 20:17:00,3.635,0
2026-06-25 20:18:00,3.687,0
2026-06-25 20:19:00,4.497,0
2026-06-25 20:20:00,3.859,0
2026-06-25 20:21:00,3.636,0
2026-06-25 20:22:00,3.558,0
2026-06-25 20:23:00,3.253,0
2026-06-25 20:24:00,3.401,0
2026-06-25 20:25:00,3.396,0
2026-06-25 20:26:00,3.421,0
2026-06-25 20:27:00,3.58,0
2026-06-25 20:28:00,3.581,0
2026-06-25 20:29:00,3.581,0
2026-06-25 20:30:00,3.556,0
2026-06-25 20:31:00,3.4,0
2026-06-25 20:32:00,3.231,0
2026-06-25 20:33:00,3.67,0
2026-06-25 20:34:00,3.531,0
2026-06-25 20:35:00,3.55,0
2026-06-25 20:36:00,3.739,0
2026-06-25 20:37:00,3.605,0
2026-06-25 20:38:00,3.562,0
2026-06-25 20:39:00,3.936,0
2026-06-25 20:40:00,3.619,0
2026-06-25 20:41:00,3.608,0
2026-06-25 20:42:00,3.582,0
2026-06-25 20:43:00,3.49,0
2026-06-25 20:44:00,3.546,0
2026-06-25 20:45:00,3.824,0
2026-06-25 20:46:00,3.732,0
2026-06-25 20:47:00,3.791,0
2026-06-25 20:48:00,3.866,0
2026-06-25 20:49:00,3.699,0
2026-06-25 20:50:00,3.708,0
2026-06-25 20:51:00,3.834,0
2026-06-25 20:52:00,3.867,0
2026-06-25 20:53:00,3.963,0
2026-06-25 20:54:00,3.969,0
2026-06-25 20:55:00,3.98,0
2026-06-25 20:56:00,4.254,0
2026-06-25 20:57:00,4.345,0
2026-06-25 20:58:00,4.278,0
2026-06-25 20:59:00,4.414,0
