"date (UTC)","NO2 (ppb)","Flag"
2026-06-21 08:00:00,9.744,0
2026-06-21 08:01:00,9.302,0
2026-06-21 08:02:00,8.959,0
2026-06-21 08:03:00,9.017,0
2026-06-21 08:04:00,9.178,0
2026-06-21 08:05:00,9.46,0
2026-06-21 08:06:00,9.385,0
2026-06-21 08:07:00,9.561,0
2026-06-21 08:08:00,9.854,0
2026-06-21 08:09:00,9.959,0
2026-06-21 08:10:00,10.002,0
2026-06-21 08:11:00,9.789,0
2026-06-21 08:12:00,9.259,0
2026-06-21 08:13:00,9.145,0
2026-06-21 08:14:00,8.937,0
2026-06-21 08:15:00,8.567,0
2026-06-21 08:16:00,8.567,0
2026-06-21 08:17:00,8.418,0
2026-06-21 08:18:00,8.195,0
2026-06-21 08:19:00,8.338,0
2026-06-21 08:20:00,8.396,0
2026-06-21 08:21:00,8.294,0
2026-06-21 08:22:00,8.103,0
2026-06-21 08:23:00,7.957,0
2026-06-21 08:24:00,7.97,0
2026-06-21 08:25:00,8.065,0
2026-06-21 08:26:00,8.015,0
2026-06-21 08:27:00,8.155,0
2026-06-21 08:28:00,8.097,0
2026-06-21 08:29:00,7.618,0
2026-06-21 08:30:00,7.765,0
2026-06-21 08:31:00,7.871,0
2026-06-21 08:32:00,7.46,0
2026-06-21 08:33:00,7.434,0
2026-06-21 08:34:00,7.432,0
2026-06-21 08:35:00,6.998,0
2026-06-21 08:36:00,6.957,0
2026-06-21 08:37:00,7.3,0
2026-06-21 08:38:00,7.173,0
2026-06-21 08:39:00,7.401,0
2026-06-21 08:40:00,7.979,0
2026-06-21 08:41:00,8.025,0
2026-06-21 08:42:00,7.944,0
2026-06-21 08:43:00,7.858,0
2026-06-21 08:44:00,7.787,0
2026-06-21 08:45:00,8.029,0
2026-06-21 08:46:00,8.277,0
2026-06-21 08:47:00,8.403,0
2026-06-21 08:48:00,8.563,0
2026-06-21 08:49:00,8.618,0
2026-06-21 08:50:00,8.622,0
2026-06-21 08:51:00,8.782,0
2026-06-21 08:52:00,9.119,0
2026-06-21 08:53:00,8.77,0
2026-06-21 08:54:00,8.628,0
2026-06-21 08:55:00,8.196,0
2026-06-21 08:56:00,7.984,0
2026-06-21 08:57:00,8.509,0
2026-06-21 08:58:00,8.145,0
2026-06-21 08:59:00,7.914,0
