"date (UTC)","NO2 (ppb)","Flag"
2026-07-13 10:00:00,4.426,0
2026-07-13 10:01:00,4.29,0
2026-07-13 10:02:00,3.776,0
2026-07-13 10:03:00,5.308,0
2026-07-13 10:04:00,5.834,2
2026-07-13 10:05:00,4.689,0
2026-07-13 10:06:00,6.285,0
2026-07-13 10:07:00,3.812,0
2026-07-13 10:08:00,4.62,0
2026-07-13 10:09:00,4.373,0
2026-07-13 10:10:00,3.864,0
2026-07-13 10:11:00,3.918,0
2026-07-13 10:12:00,5.26,0
2026-07-13 10:13:00,5.304,0
2026-07-13 10:14:00,5.304,0
2026-07-13 10:15:00,3.875,0
2026-07-13 10:16:00,4.064,0
2026-07-13 10:17:00,3.157,0
2026-07-13 10:18:00,3.359,0
2026-07-13 10:19:00,3.747,0
2026-07-13 10:20:00,3.054,0
2026-07-13 10:21:00,3.567,0
2026-07-13 10:22:00,3.193,0
2026-07-13 10:23:00,3.945,0
2026-07-13 10:24:00,3.715,0
2026-07-13 10:25:00,5.928,0
2026-07-13 10:26:00,5.629,0
2026-07-13 10:27:00,3.404,0
2026-07-13 10:28:00,4.824,0
2026-07-13 10:29:00,4.355,0
2026-07-13 10:30:00,4.413,0
2026-07-13 10:31:00,3.431,0
2026-07-13 10:32:00,3.168,0
2026-07-13 10:33:00,3.249,0
2026-07-13 10:34:00,3.279,0
2026-07-13 10:35:00,4.217,0
2026-07-13 10:36:00,4.318,0
2026-07-13 10:37:00,4.462,0
2026-07-13 10:38:00,4.903,0
2026-07-13 10:39:00,4.14,0
2026-07-13 10:40:00,3.675,0
2026-07-13 10:41:00,3.577,0
2026-07-13 10:42:00,2.994,0
2026-07-13 10:43:00,2.931,0
2026-07-13 10:44:00,2.974,0
2026-07-13 10:45:00,3.389,0
2026-07-13 10:46:00,3.422,0
2026-07-13 10:47:00,3.036,0
2026-07-13 10:48:00,3.219,0
2026-07-13 10:49:00,3.07,0
2026-07-13 10:50:00,2.886,0
2026-07-13 10:51:00,3.785,0
2026-07-13 10:52:00,3.152,0
2026-07-13 10:53:00,2.72,0
2026-07-13 10:54:00,2.863,0
2026-07-13 10:55:00,3.029,0
2026-07-13 10:56:00,3.254,0
2026-07-13 10:57:00,3.363,0
2026-07-13 10:58:00,3.251,0
2026-07-13 10:59:00,3.08,0
