"date (UTC)","NO2 (ppb)","Flag"
2026-07-28 04:00:00,1.798,0
2026-07-28 04:01:00,1.829,0
2026-07-28 04:02:00,2.377,0
2026-07-28 04:03:00,1.862,0
2026-07-28 04:04:00,2.185,0
2026-07-28 04:05:00,2.258,0
2026-07-28 04:06:00,2.136,0
2026-07-28 04:07:00,1.952,0
2026-07-28 04:08:00,2.034,0
2026-07-28 04:09:00,1.774,0
2026-07-28 04:10:00,1.857,0
2026-07-28 04:11:00,2.01,0
2026-07-28 04:12:00,1.883,0
2026-07-28 04:13:00,1.905,0
2026-07-28 04:14:00,1.962,0
2026-07-28 04:15:00,1.875,0
2026-07-28 04:16:00,1.906,0
2026-07-28 04:17:00,2.082,0
2026-07-28 04:18:00,1.964,0
2026-07-28 04:19:00,1.934,0
2026-07-28 04:20:00,2.034,0
2026-07-28 04:21:00,2.349,0
2026-07-28 04:22:00,2.197,0
2026-07-28 04:23:00,2.192,0
2026-07-28 04:24:00,2.04,0
2026-07-28 04:25:00,2.034,0
2026-07-28 04:26:00,2.055,0
2026-07-28 04:27:00,1.872,0
2026-07-28 04:28:00,1.969,0
2026-07-28 04:29:00,1.899,0
2026-07-28 04:30:00,1.797,0
2026-07-28 04:31:00,2.027,0
2026-07-28 04:32:00,1.946,0
2026-07-28 04:33:00,2.82,0
2026-07-28 04:34:00,2.803,0
2026-07-28 04:35:00,3.479,0
2026-07-28 04:36:00,3.099,0
2026-07-28 04:37:00,2.194,0
2026-07-28 04:38:00,1.896,0
2026-07-28 04:39:00,1.824,0
2026-07-28 04:40:00,1.875,0
2026-07-28 04:41:00,1.8,0
2026-07-28 04:42:00,1.84,0
2026-07-28 04:43:00,1.844,0
2026-07-28 04:44:00,1.844,0
2026-07-28 04:45:00,2.021,0
2026-07-28 04:46:00,1.964,0
2026-07-28 04:47:00,2.074,0
2026-07-28 04:48:00,2.431,0
2026-07-28 04:49:00,2.655,0
2026-07-28 04:50:00,2.529,0
2026-07-28 04:51:00,2.454,0
2026-07-28 04:52:00,2.514,0
2026-07-28 04:53:00,2.387,0
2026-07-28 04:54:00,2.296,0
2026-07-28 04:55:00,2.37,0
2026-07-28 04:56:00,2.639,0
2026-07-28 04:57:00,2.987,0
2026-07-28 04:58:00,3.333,0
2026-07-28 04:59:00,3.309,0
