"date (UTC)","NO2 (ppb)","Flag"
2026-09-23 16:00:00,7.334,0
2026-09-23 16:01:00,7.379,0
2026-09-23 16:02:00,6.184,0
2026-09-23 16:03:00,5.517,0
2026-09-23 16:04:00,6.445,0
2026-09-23 16:05:00,4.966,0
2026-09-23 16:06:00,4.19,0
2026-09-23 16:07:00,3.261,0
2026-09-23 16:08:00,3.566,0
2026-09-23 16:09:00,3.613,0
2026-09-23 16:10:00,4.294,0
2026-09-23 16:11:00,4.498,0
2026-09-23 16:12:00,5.697,0
2026-09-23 16:13:00,5.445,0
2026-09-23 16:14:00,4.549,0
2026-09-23 16:15:00,5.57,0
2026-09-23 16:16:00,6.407,0
2026-09-23 16:17:00,5.439,0
2026-09-23 16:18:00,4.143,0
2026-09-23 16:19:00,4.287,2
2026-09-23 16:20:00,4.168,0
2026-09-23 16:21:00,3.883,0
2026-09-23 16:22:00,3.888,0
2026-09-23 16:23:00,5.203,0
2026-09-23 16:24:00,5.436,0
2026-09-23 16:25:00,5.872,2
2026-09-23 16:26:00,4.614,0
2026-09-23 16:27:00,3.747,0
2026-09-23 16:28:00,2.786,0
2026-09-23 16:29:00,2.612,2
2026-09-23 16:30:00,2.612,0
2026-09-23 16:31:00,2.564,0
2026-09-23 16:32:00,2.835,0
2026-09-23 16:33:00,3.708,0
2026-09-23 16:34:00,4.689,2
2026-09-23 16:35:00,3.771,0
2026-09-23 16:36:00,3.869,0
2026-09-23 16:37:00,3.348,2
2026-09-23 16:38:00,3.187,0
2026-09-23 16:39:00,3.4,0
2026-09-23 16:40:00,3.413,0
2026-09-23 16:41:00,3.834,0
2026-09-23 16:42:00,4.323,0
2026-09-23 16:43:00,4.291,0
2026-09-23 16:44:00,3.981,0
2026-09-23 16:45:00,3.731,2
2026-09-23 16:46:00,3.851,0
2026-09-23 16:47:00,3.679,0
2026-09-23 16:48:00,4.269,0
2026-09-23 16:49:00,5.233,0
2026-09-23 16:50:00,4.231,2
2026-09-23 16:51:00,3.868,0
2026-09-23 16:52:00,4.031,0
2026-09-23 16:53:00,4.273,0
2026-09-23 16:54:00,4.357,0
2026-09-23 16:55:00,3.793,0
2026-09-23 16:56:00,4.086,0
2026-09-23 16:57:00,3.781,0
2026-09-23 16:58:00,3.532,0
2026-09-23 16:59:00,3.616,0
