"date (UTC)","NO2 (ppb)","Flag"
2026-09-22 16:00:00,9.37,0
2026-09-22 16:01:00,7.756,0
2026-09-22 16:02:00,11.508,0
2026-09-22 16:03:00,12.291,0
2026-09-22 16:04:00,6.639,0
2026-09-22 16:05:00,5.411,0
2026-09-22 16:06:00,4.571,0
2026-09-22 16:07:00,5.43,2
2026-09-22 16:08:00,6.96,0
2026-09-22 16:09:00,8.713,2
2026-09-22 16:10:00,7.969,0
2026-09-22 16:11:00,8.685,0
2026-09-22 16:12:00,8.325,0
2026-09-22 16:13:00,6.388,0
2026-09-22 16:14:00,7.333,0
2026-09-22 16:15:00,7.78,0
2026-09-22 16:16:00,6.804,0
2026-09-22 16:17:00,5.091,0
2026-09-22 16:18:00,4.637,0
2026-09-22 16:19:00,4.587,0
2026-09-22 16:20:00,4.989,0
2026-09-22 16:21:00,5.253,0
2026-09-22 16:22:00,4.927,0
2026-09-22 16:23:00,5.61,0
2026-09-22 16:24:00,4.393,0
2026-09-22 16:25:00,4.092,0
2026-09-22 16:26:00,4.21,0
2026-09-22 16:27:00,4.59,0
2026-09-22 16:28:00,4.584,0
2026-09-22 16:29:00,4.567,0
2026-09-22 16:30:00,4.911,0
2026-09-22 16:31:00,6.483,0
2026-09-22 16:32:00,5.774,0
2026-09-22 16:33:00,6.832,0
2026-09-22 16:34:00,7.033,0
2026-09-22 16:35:00,6.395,0
2026-09-22 16:36:00,5.775,0
2026-09-22 16:37:00,4.416,0
2026-09-22 16:38:00,4.409,0
2026-09-22 16:39:00,4.263,0
2026-09-22 16:40:00,3.769,0
2026-09-22 16:41:00,3.714,0
2026-09-22 16:42:00,3.712,0
2026-09-22 16:43:00,3.693,0
2026-09-22 16:44:00,3.876,0
2026-09-22 16:45:00,4.15,0
2026-09-22 16:46:00,4.378,0
2026-09-22 16:47:00,4.627,0
2026-09-22 16:48:00,4.736,0
2026-09-22 16:49:00,6.844,0
2026-09-22 16:50:00,7.315,0
2026-09-22 16:51:00,6.512,0
2026-09-22 16:52:00,6.433,0
2026-09-22 16:53:00,6.541,0
2026-09-22 16:54:00,7.132,0
2026-09-22 16:55:00,7.171,0
2026-09-22 16:56:00,7.189,0
2026-09-22 16:57:00,7.189,0
2026-09-22 16:58:00,7.2,0
2026-09-22 16:59:00,6.276,0
