"date (UTC)","NO2 (ppb)","Flag"
2026-09-02 11:00:00,3.367,0
2026-09-02 11:01:00,3.089,0
2026-09-02 11:02:00,3.014,0
2026-09-02 11:03:00,3.027,0
2026-09-02 11:04:00,3.12,0
2026-09-02 11:05:00,3.25,0
2026-09-02 11:06:00,3.135,0
2026-09-02 11:07:00,3.26,0
2026-09-02 11:08:00,2.799,0
2026-09-02 11:09:00,2.837,0
2026-09-02 11:10:00,2.886,0
2026-09-02 11:11:00,2.794,0
2026-09-02 11:12:00,2.735,0
2026-09-02 11:13:00,2.814,0
2026-09-02 11:14:00,2.916,0
2026-09-02 11:15:00,2.81,0
2026-09-02 11:16:00,2.707,0
2026-09-02 11:17:00,2.935,0
2026-09-02 11:18:00,3.117,0
2026-09-02 11:19:00,4.225,0
2026-09-02 11:20:00,4.374,0
2026-09-02 11:21:00,3.323,0
2026-09-02 11:22:00,2.566,0
2026-09-02 11:23:00,2.822,0
2026-09-02 11:24:00,2.382,0
2026-09-02 11:25:00,2.289,0
2026-09-02 11:26:00,2.316,0
2026-09-02 11:27:00,2.28,0
2026-09-02 11:28:00,2.532,0
2026-09-02 11:29:00,2.795,0
2026-09-02 11:30:00,2.249,0
2026-09-02 11:31:00,2.219,0
2026-09-02 11:32:00,2.321,0
2026-09-02 11:33:00,2.187,0
2026-09-02 11:34:00,2.238,0
2026-09-02 11:35:00,2.112,0
2026-09-02 11:36:00,2.414,0
2026-09-02 11:37:00,2.473,0
2026-09-02 11:38:00,2.505,0
2026-09-02 11:39:00,2.756,0
2026-09-02 11:40:00,2.695,0
2026-09-02 11:41:00,2.612,0
2026-09-02 11:42:00,2.687,0
2026-09-02 11:43:00,2.793,0
2026-09-02 11:44:00,2.793,0
2026-09-02 11:45:00,2.942,0
2026-09-02 11:46:00,3.86,0
2026-09-02 11:47:00,2.845,0
2026-09-02 11:48:00,2.747,0
2026-09-02 11:49:00,2.873,0
2026-09-02 11:50:00,3.05,0
2026-09-02 11:51:00,3.038,0
2026-09-02 11:52:00,3.061,0
2026-09-02 11:53:00,2.978,0
2026-09-02 11:54:00,3.287,0
2026-09-02 11:55:00,3.002,0
2026-09-02 11:56:00,2.943,0
2026-09-02 11:57:00,3.021,0
2026-09-02 11:58:00,3.066,0
2026-09-02 11:59:00,3.114,0
