"date (UTC)","NO2 (ppb)","Flag"
2026-09-15 03:00:00,2.388,0
2026-09-15 03:01:00,2.459,0
2026-09-15 03:02:00,2.271,0
2026-09-15 03:03:00,2.043,0
2026-09-15 03:04:00,2.187,0
2026-09-15 03:05:00,3.629,0
2026-09-15 03:06:00,4.534,0
2026-09-15 03:07:00,4.585,0
2026-09-15 03:08:00,4.585,0
2026-09-15 03:09:00,3.983,0
2026-09-15 03:10:00,3.734,0
2026-09-15 03:11:00,3.266,0
2026-09-15 03:12:00,3.211,0
2026-09-15 03:13:00,3.182,0
2026-09-15 03:14:00,3.055,0
2026-09-15 03:15:00,3.039,0
2026-09-15 03:16:00,3.041,0
2026-09-15 03:17:00,2.797,0
2026-09-15 03:18:00,2.63,0
2026-09-15 03:19:00,2.739,0
2026-09-15 03:20:00,2.559,0
2026-09-15 03:21:00,2.649,0
2026-09-15 03:22:00,2.57,0
2026-09-15 03:23:00,2.182,0
2026-09-15 03:24:00,1.947,0
2026-09-15 03:25:00,2.529,0
2026-09-15 03:26:00,2.815,0
2026-09-15 03:27:00,2.744,0
2026-09-15 03:28:00,2.575,0
2026-09-15 03:29:00,2.456,0
2026-09-15 03:30:00,1.755,0
2026-09-15 03:31:00,1.902,0
2026-09-15 03:32:00,2.07,0
2026-09-15 03:33:00,2.151,0
2026-09-15 03:34:00,1.859,0
2026-09-15 03:35:00,1.475,0
2026-09-15 03:36:00,1.692,0
2026-09-15 03:37:00,1.393,0
2026-09-15 03:38:00,1.395,0
2026-09-15 03:39:00,1.72,0
2026-09-15 03:40:00,1.371,0
2026-09-15 03:41:00,1.543,0
2026-09-15 03:42:00,2.132,0
2026-09-15 03:43:00,1.428,0
2026-09-15 03:44:00,1.04,0
2026-09-15 03:45:00,0.964,0
2026-09-15 03:46:00,0.994,0
2026-09-15 03:47:00,1.034,0
2026-09-15 03:48:00,1.039,0
2026-09-15 03:49:00,0.982,0
2026-09-15 03:50:00,1.034,0
2026-09-15 03:51:00,0.962,0
2026-09-15 03:52:00,0.978,0
2026-09-15 03:53:00,0.896,0
2026-09-15 03:54:00,0.795,0
2026-09-15 03:55:00,0.779,0
2026-09-15 03:56:00,0.808,0
2026-09-15 03:57:00,0.826,0
2026-09-15 03:58:00,0.883,0
2026-09-15 03:59:00,0.877,0
