"date (UTC)","NO2 (ppb)","Flag"
2026-09-09,2.092,0
2026-09-09 00:01:00,2.101,0
2026-09-09 00:02:00,2.201,0
2026-09-09 00:03:00,2.183,0
2026-09-09 00:04:00,2.155,0
2026-09-09 00:05:00,2.072,0
2026-09-09 00:06:00,1.982,0
2026-09-09 00:07:00,2.039,0
2026-09-09 00:08:00,1.829,0
2026-09-09 00:09:00,1.841,0
2026-09-09 00:10:00,1.859,0
2026-09-09 00:11:00,1.966,0
2026-09-09 00:12:00,1.739,0
2026-09-09 00:13:00,1.879,0
2026-09-09 00:14:00,1.954,0
2026-09-09 00:15:00,1.878,0
2026-09-09 00:16:00,2.005,0
2026-09-09 00:17:00,1.957,0
2026-09-09 00:18:00,1.868,0
2026-09-09 00:19:00,1.962,0
2026-09-09 00:20:00,2.12,0
2026-09-09 00:21:00,2.096,0
2026-09-09 00:22:00,2.028,0
2026-09-09 00:23:00,1.969,0
2026-09-09 00:24:00,1.984,0
2026-09-09 00:25:00,2.069,0
2026-09-09 00:26:00,2.201,0
2026-09-09 00:27:00,2.404,0
2026-09-09 00:28:00,2.365,0
2026-09-09 00:29:00,2.396,1
2026-09-09 00:30:00,2.243,1
2026-09-09 00:31:00,2.483,1
2026-09-09 00:32:00,2.661,1
2026-09-09 00:33:00,2.495,1
2026-09-09 00:34:00,2.461,1
2026-09-09 00:35:00,0.311,1
2026-09-09 00:36:00,0.013,1
2026-09-09 00:37:00,0.014,1
2026-09-09 00:38:00,-0.024,1
2026-09-09 00:39:00,0,1
2026-09-09 00:40:00,0.026,1
2026-09-09 00:41:00,-0.036,1
2026-09-09 00:42:00,0.021,1
2026-09-09 00:43:00,0.037,1
2026-09-09 00:44:00,0.001,1
2026-09-09 00:45:00,0.023,1
2026-09-09 00:46:00,0.049,1
2026-09-09 00:47:00,-0.031,1
2026-09-09 00:48:00,0.012,1
2026-09-09 00:49:00,0.049,1
2026-09-09 00:50:00,683.087,1
2026-09-09 00:51:00,675.479,1
2026-09-09 00:52:00,674.162,1
2026-09-09 00:53:00,673.318,1
2026-09-09 00:54:00,673.342,1
2026-09-09 00:55:00,672.585,1
2026-09-09 00:56:00,671.993,1
2026-09-09 00:57:00,671.839,1
2026-09-09 00:58:00,670.807,1
2026-09-09 00:59:00,670.853,1
