"date (UTC)","NO2 (ppb)","Flag"
2026-09-09 16:00:00,4.67,0
2026-09-09 16:01:00,4.835,0
2026-09-09 16:02:00,5.18,0
2026-09-09 16:03:00,5.22,0
2026-09-09 16:04:00,5.162,0
2026-09-09 16:05:00,5.412,0
2026-09-09 16:06:00,5.33,0
2026-09-09 16:07:00,5.195,0
2026-09-09 16:08:00,5,0
2026-09-09 16:09:00,5.218,0
2026-09-09 16:10:00,5.378,0
2026-09-09 16:11:00,5.431,0
2026-09-09 16:12:00,5.525,0
2026-09-09 16:13:00,5.838,0
2026-09-09 16:14:00,5.613,0
2026-09-09 16:15:00,5.952,0
2026-09-09 16:16:00,5.841,0
2026-09-09 16:17:00,5.52,0
2026-09-09 16:18:00,5.16,0
2026-09-09 16:19:00,5.077,0
2026-09-09 16:20:00,5.069,0
2026-09-09 16:21:00,5.121,0
2026-09-09 16:22:00,5.121,0
2026-09-09 16:23:00,4.955,0
2026-09-09 16:24:00,5.037,0
2026-09-09 16:25:00,5.719,0
2026-09-09 16:26:00,5.507,0
2026-09-09 16:27:00,5.998,0
2026-09-09 16:28:00,6.112,0
2026-09-09 16:29:00,6.134,0
2026-09-09 16:30:00,6.577,0
2026-09-09 16:31:00,6.856,0
2026-09-09 16:32:00,7.128,0
2026-09-09 16:33:00,5.491,0
2026-09-09 16:34:00,5.489,0
2026-09-09 16:35:00,4.731,0
2026-09-09 16:36:00,5.037,0
2026-09-09 16:37:00,4.563,0
2026-09-09 16:38:00,5.128,0
2026-09-09 16:39:00,5.289,0
2026-09-09 16:40:00,4.747,0
2026-09-09 16:41:00,4.901,0
2026-09-09 16:42:00,5.803,0
2026-09-09 16:43:00,6.866,0
2026-09-09 16:44:00,6.837,0
2026-09-09 16:45:00,5.811,0
2026-09-09 16:46:00,7.276,0
2026-09-09 16:47:00,6.695,0
2026-09-09 16:48:00,7.125,0
2026-09-09 16:49:00,6.972,0
2026-09-09 16:50:00,5.903,0
2026-09-09 16:51:00,4.775,0
2026-09-09 16:52:00,5.626,0
2026-09-09 16:53:00,5.123,0
2026-09-09 16:54:00,4.75,0
2026-09-09 16:55:00,4.241,0
2026-09-09 16:56:00,4.122,0
2026-09-09 16:57:00,4.418,0
2026-09-09 16:58:00,4.489,0
2026-09-09 16:59:00,4.516,0
