"date (UTC)","NO2 (ppb)","Flag"
2026-09-14 05:00:00,2.227,0
2026-09-14 05:01:00,2.006,0
2026-09-14 05:02:00,1.947,0
2026-09-14 05:03:00,2.022,0
2026-09-14 05:04:00,2.046,0
2026-09-14 05:05:00,1.945,0
2026-09-14 05:06:00,1.899,0
2026-09-14 05:07:00,1.774,0
2026-09-14 05:08:00,1.829,0
2026-09-14 05:09:00,1.976,0
2026-09-14 05:10:00,1.868,0
2026-09-14 05:11:00,1.787,0
2026-09-14 05:12:00,1.901,0
2026-09-14 05:13:00,2.099,0
2026-09-14 05:14:00,1.851,0
2026-09-14 05:15:00,1.92,0
2026-09-14 05:16:00,1.932,0
2026-09-14 05:17:00,1.906,0
2026-09-14 05:18:00,1.818,0
2026-09-14 05:19:00,2.155,0
2026-09-14 05:20:00,1.935,0
2026-09-14 05:21:00,2.023,0
2026-09-14 05:22:00,2.068,0
2026-09-14 05:23:00,1.994,0
2026-09-14 05:24:00,2.057,0
2026-09-14 05:25:00,2.374,0
2026-09-14 05:26:00,2.135,0
2026-09-14 05:27:00,2.022,0
2026-09-14 05:28:00,2.023,0
2026-09-14 05:29:00,2.148,0
2026-09-14 05:30:00,2.122,0
2026-09-14 05:31:00,2.071,0
2026-09-14 05:32:00,1.94,0
2026-09-14 05:33:00,1.96,0
2026-09-14 05:34:00,2.043,0
2026-09-14 05:35:00,2.026,0
2026-09-14 05:36:00,2.026,0
2026-09-14 05:37:00,2.051,0
2026-09-14 05:38:00,2.328,0
2026-09-14 05:39:00,2.405,0
2026-09-14 05:40:00,2.565,0
2026-09-14 05:41:00,2.831,0
2026-09-14 05:42:00,2.667,0
2026-09-14 05:43:00,2.767,0
2026-09-14 05:44:00,2.597,0
2026-09-14 05:45:00,2.654,0
2026-09-14 05:46:00,2.766,0
2026-09-14 05:47:00,2.913,0
2026-09-14 05:48:00,3.01,0
2026-09-14 05:49:00,3.117,0
2026-09-14 05:50:00,3.717,0
2026-09-14 05:51:00,3.512,0
2026-09-14 05:52:00,3.482,0
2026-09-14 05:53:00,3.79,0
2026-09-14 05:54:00,3.907,0
2026-09-14 05:55:00,3.942,0
2026-09-14 05:56:00,4.069,0
2026-09-14 05:57:00,3.883,0
2026-09-14 05:58:00,3.643,0
2026-09-14 05:59:00,3.907,0
