"date (UTC)","NO2 (ppb)","Flag"
2026-09-26 06:00:00,5.973,0
2026-09-26 06:01:00,5.727,0
2026-09-26 06:02:00,7.773,0
2026-09-26 06:03:00,8.199,0
2026-09-26 06:04:00,7.829,0
2026-09-26 06:05:00,5.832,0
2026-09-26 06:06:00,5.672,0
2026-09-26 06:07:00,5.653,0
2026-09-26 06:08:00,5.785,0
2026-09-26 06:09:00,5.485,2
2026-09-26 06:10:00,6.136,0
2026-09-26 06:11:00,5.877,0
2026-09-26 06:12:00,5.845,0
2026-09-26 06:13:00,6.059,0
2026-09-26 06:14:00,5.838,0
2026-09-26 06:15:00,5.824,0
2026-09-26 06:16:00,6.767,2
2026-09-26 06:17:00,9.016,0
2026-09-26 06:18:00,9.061,0
2026-09-26 06:19:00,9.061,0
2026-09-26 06:20:00,9.567,0
2026-09-26 06:21:00,9.933,0
2026-09-26 06:22:00,13.124,0
2026-09-26 06:23:00,13.586,2
2026-09-26 06:24:00,15.778,0
2026-09-26 06:25:00,16.639,0
2026-09-26 06:26:00,9.787,0
2026-09-26 06:27:00,16.458,0
2026-09-26 06:28:00,14.704,0
2026-09-26 06:29:00,11.782,0
2026-09-26 06:30:00,15.631,0
2026-09-26 06:31:00,16.59,0
2026-09-26 06:32:00,11.855,0
2026-09-26 06:33:00,10.364,0
2026-09-26 06:34:00,10.412,0
2026-09-26 06:35:00,10.039,2
2026-09-26 06:36:00,10.948,0
2026-09-26 06:37:00,11.977,0
2026-09-26 06:38:00,10.979,0
2026-09-26 06:39:00,9.619,2
2026-09-26 06:40:00,8.218,0
2026-09-26 06:41:00,7.159,0
2026-09-26 06:42:00,6.552,0
2026-09-26 06:43:00,5.881,0
2026-09-26 06:44:00,6.089,0
2026-09-26 06:45:00,6.64,0
2026-09-26 06:46:00,6.927,0
2026-09-26 06:47:00,6.834,0
2026-09-26 06:48:00,6.937,0
2026-09-26 06:49:00,6.74,2
2026-09-26 06:50:00,6.515,2
2026-09-26 06:51:00,7.258,0
2026-09-26 06:52:00,7.433,0
2026-09-26 06:53:00,8.04,0
2026-09-26 06:54:00,8.469,0
2026-09-26 06:55:00,8.308,0
2026-09-26 06:56:00,8.537,0
2026-09-26 06:57:00,8.974,2
2026-09-26 06:58:00,8.617,0
2026-09-26 06:59:00,8.825,0
