"date (UTC)","NO2 (ppb)","Flag"
2026-09-05 04:00:00,1.017,0
2026-09-05 04:01:00,1.535,0
2026-09-05 04:02:00,1.134,0
2026-09-05 04:03:00,1.679,0
2026-09-05 04:04:00,2.098,0
2026-09-05 04:05:00,2.158,0
2026-09-05 04:06:00,2.236,0
2026-09-05 04:07:00,2.853,0
2026-09-05 04:08:00,2.866,0
2026-09-05 04:09:00,2.866,0
2026-09-05 04:10:00,4.88,0
2026-09-05 04:11:00,5.887,0
2026-09-05 04:12:00,8.94,0
2026-09-05 04:13:00,9.814,0
2026-09-05 04:14:00,8.039,0
2026-09-05 04:15:00,5.413,0
2026-09-05 04:16:00,5.298,0
2026-09-05 04:17:00,4.388,0
2026-09-05 04:18:00,4.177,0
2026-09-05 04:19:00,4.705,0
2026-09-05 04:20:00,4.249,0
2026-09-05 04:21:00,3.946,0
2026-09-05 04:22:00,3.68,0
2026-09-05 04:23:00,4.027,0
2026-09-05 04:24:00,4.035,0
2026-09-05 04:25:00,4.14,0
2026-09-05 04:26:00,3.93,0
2026-09-05 04:27:00,3.547,0
2026-09-05 04:28:00,3.441,0
2026-09-05 04:29:00,3.68,0
2026-09-05 04:30:00,3.011,0
2026-09-05 04:31:00,3.26,0
2026-09-05 04:32:00,3.045,0
2026-09-05 04:33:00,2.916,0
2026-09-05 04:34:00,2.955,0
2026-09-05 04:35:00,3.204,0
2026-09-05 04:36:00,3.496,0
2026-09-05 04:37:00,3.03,0
2026-09-05 04:38:00,3.261,0
2026-09-05 04:39:00,3.586,0
2026-09-05 04:40:00,4.133,0
2026-09-05 04:41:00,4.192,0
2026-09-05 04:42:00,3.972,0
2026-09-05 04:43:00,4.266,0
2026-09-05 04:44:00,4.341,0
2026-09-05 04:45:00,4.278,0
2026-09-05 04:46:00,4.287,0
2026-09-05 04:47:00,4.463,0
2026-09-05 04:48:00,4.431,0
2026-09-05 04:49:00,4.073,0
2026-09-05 04:50:00,3.934,0
2026-09-05 04:51:00,3.921,0
2026-09-05 04:52:00,3.725,0
2026-09-05 04:53:00,3.768,0
2026-09-05 04:54:00,3.758,0
2026-09-05 04:55:00,3.716,0
2026-09-05 04:56:00,3.799,0
2026-09-05 04:57:00,3.987,0
2026-09-05 04:58:00,4.047,0
2026-09-05 04:59:00,3.829,0
