"date (UTC)","NO2 (ppb)","Flag"
2026-09-23 04:00:00,5.525,0
2026-09-23 04:01:00,5.072,0
2026-09-23 04:02:00,5.329,0
2026-09-23 04:03:00,5.27,0
2026-09-23 04:04:00,5.127,0
2026-09-23 04:05:00,5.849,2
2026-09-23 04:06:00,5.46,2
2026-09-23 04:07:00,5.205,0
2026-09-23 04:08:00,5.495,0
2026-09-23 04:09:00,5.251,0
2026-09-23 04:10:00,4.805,0
2026-09-23 04:11:00,4.549,0
2026-09-23 04:12:00,4.864,0
2026-09-23 04:13:00,4.946,0
2026-09-23 04:14:00,4.596,0
2026-09-23 04:15:00,4.654,0
2026-09-23 04:16:00,4.698,0
2026-09-23 04:17:00,4.698,0
2026-09-23 04:18:00,4.77,0
2026-09-23 04:19:00,4.85,0
2026-09-23 04:20:00,4.643,0
2026-09-23 04:21:00,4.574,0
2026-09-23 04:22:00,4.608,0
2026-09-23 04:23:00,4.599,0
2026-09-23 04:24:00,4.55,0
2026-09-23 04:25:00,4.454,0
2026-09-23 04:26:00,4.568,0
2026-09-23 04:27:00,4.361,0
2026-09-23 04:28:00,4.379,0
2026-09-23 04:29:00,4.395,0
2026-09-23 04:30:00,4.248,0
2026-09-23 04:31:00,4.381,0
2026-09-23 04:32:00,4.568,0
2026-09-23 04:33:00,4.559,0
2026-09-23 04:34:00,4.187,0
2026-09-23 04:35:00,4.101,0
2026-09-23 04:36:00,4.605,0
2026-09-23 04:37:00,4.296,2
2026-09-23 04:38:00,4.313,0
2026-09-23 04:39:00,4.486,2
2026-09-23 04:40:00,4.201,0
2026-09-23 04:41:00,4.315,0
2026-09-23 04:42:00,4.388,0
2026-09-23 04:43:00,4.268,0
2026-09-23 04:44:00,4.246,0
2026-09-23 04:45:00,4.353,0
2026-09-23 04:46:00,4.519,0
2026-09-23 04:47:00,4.582,0
2026-09-23 04:48:00,4.416,0
2026-09-23 04:49:00,4.614,0
2026-09-23 04:50:00,4.535,0
2026-09-23 04:51:00,4.631,0
2026-09-23 04:52:00,4.376,0
2026-09-23 04:53:00,4.307,0
2026-09-23 04:54:00,4.207,2
2026-09-23 04:55:00,3.978,0
2026-09-23 04:56:00,3.867,0
2026-09-23 04:57:00,3.931,0
2026-09-23 04:58:00,4.149,2
2026-09-23 04:59:00,4.367,0
