"date (UTC)","NO2 (ppb)","Flag"
2026-09-13 23:00:00,3.012,0
2026-09-13 23:01:00,3.268,0
2026-09-13 23:02:00,2.543,0
2026-09-13 23:03:00,2.935,0
2026-09-13 23:04:00,2.905,0
2026-09-13 23:05:00,2.95,0
2026-09-13 23:06:00,3.051,0
2026-09-13 23:07:00,2.6,0
2026-09-13 23:08:00,2.476,0
2026-09-13 23:09:00,2.365,0
2026-09-13 23:10:00,2.436,0
2026-09-13 23:11:00,2.333,0
2026-09-13 23:12:00,2.372,0
2026-09-13 23:13:00,2.303,0
2026-09-13 23:14:00,2.251,0
2026-09-13 23:15:00,2.354,0
2026-09-13 23:16:00,2.325,0
2026-09-13 23:17:00,2.248,0
2026-09-13 23:18:00,2.241,0
2026-09-13 23:19:00,2.202,0
2026-09-13 23:20:00,2.2,0
2026-09-13 23:21:00,2.521,0
2026-09-13 23:22:00,2.368,0
2026-09-13 23:23:00,2.365,0
2026-09-13 23:24:00,2.347,0
2026-09-13 23:25:00,2.187,0
2026-09-13 23:26:00,2.093,0
2026-09-13 23:27:00,2.102,0
2026-09-13 23:28:00,2.144,0
2026-09-13 23:29:00,2.18,0
2026-09-13 23:30:00,2.18,0
2026-09-13 23:31:00,1.958,0
2026-09-13 23:32:00,1.931,0
2026-09-13 23:33:00,2.024,0
2026-09-13 23:34:00,2.01,0
2026-09-13 23:35:00,1.975,0
2026-09-13 23:36:00,2.077,0
2026-09-13 23:37:00,2,0
2026-09-13 23:38:00,2.074,0
2026-09-13 23:39:00,2.046,0
2026-09-13 23:40:00,1.898,0
2026-09-13 23:41:00,1.897,0
2026-09-13 23:42:00,2.18,0
2026-09-13 23:43:00,2.362,0
2026-09-13 23:44:00,2.112,0
2026-09-13 23:45:00,2.004,0
2026-09-13 23:46:00,2.065,0
2026-09-13 23:47:00,1.825,0
2026-09-13 23:48:00,2.039,0
2026-09-13 23:49:00,2.051,0
2026-09-13 23:50:00,1.997,0
2026-09-13 23:51:00,2.028,0
2026-09-13 23:52:00,1.964,0
2026-09-13 23:53:00,1.826,0
2026-09-13 23:54:00,1.868,0
2026-09-13 23:55:00,1.867,0
2026-09-13 23:56:00,1.972,0
2026-09-13 23:57:00,1.954,0
2026-09-13 23:58:00,1.945,0
2026-09-13 23:59:00,1.896,0
