"date (UTC)","NO2 (ppb)","Flag"
2026-09-20 16:00:00,2.076,0
2026-09-20 16:01:00,2.267,0
2026-09-20 16:02:00,2.762,0
2026-09-20 16:03:00,3.018,0
2026-09-20 16:04:00,2.591,0
2026-09-20 16:05:00,2.207,0
2026-09-20 16:06:00,1.831,0
2026-09-20 16:07:00,2.565,0
2026-09-20 16:08:00,1.923,2
2026-09-20 16:09:00,1.665,0
2026-09-20 16:10:00,1.378,0
2026-09-20 16:11:00,1.307,0
2026-09-20 16:12:00,1.429,0
2026-09-20 16:13:00,1.968,0
2026-09-20 16:14:00,3.856,0
2026-09-20 16:15:00,3.683,0
2026-09-20 16:16:00,3.046,0
2026-09-20 16:17:00,2.56,2
2026-09-20 16:18:00,2.671,0
2026-09-20 16:19:00,4.89,0
2026-09-20 16:20:00,2.304,0
2026-09-20 16:21:00,2.038,2
2026-09-20 16:22:00,2.321,0
2026-09-20 16:23:00,1.669,0
2026-09-20 16:24:00,1.564,0
2026-09-20 16:25:00,1.445,0
2026-09-20 16:26:00,1.452,2
2026-09-20 16:27:00,1.542,0
2026-09-20 16:28:00,1.601,2
2026-09-20 16:29:00,1.667,0
2026-09-20 16:30:00,1.562,0
2026-09-20 16:31:00,1.518,0
2026-09-20 16:32:00,1.586,0
2026-09-20 16:33:00,1.526,0
2026-09-20 16:34:00,1.561,2
2026-09-20 16:35:00,1.892,0
2026-09-20 16:36:00,2.04,0
2026-09-20 16:37:00,2.124,0
2026-09-20 16:38:00,1.906,0
2026-09-20 16:39:00,2.016,0
2026-09-20 16:40:00,2.273,0
2026-09-20 16:41:00,2.12,2
2026-09-20 16:42:00,2.13,0
2026-09-20 16:43:00,2.295,0
2026-09-20 16:44:00,2.917,2
2026-09-20 16:45:00,2.768,0
2026-09-20 16:46:00,2.555,0
2026-09-20 16:47:00,2.709,0
2026-09-20 16:48:00,3.053,0
2026-09-20 16:49:00,3,0
2026-09-20 16:50:00,2.696,0
2026-09-20 16:51:00,2.543,0
2026-09-20 16:52:00,2.864,0
2026-09-20 16:53:00,2.98,0
2026-09-20 16:54:00,3.717,0
2026-09-20 16:55:00,3.112,0
2026-09-20 16:56:00,3.02,0
2026-09-20 16:57:00,3.02,0
2026-09-20 16:58:00,3.431,0
2026-09-20 16:59:00,3.166,2
