"date (UTC)","NO2 (ppb)","Flag"
2026-09-12 13:00:00,1.868,0
2026-09-12 13:01:00,2.607,0
2026-09-12 13:02:00,3.285,0
2026-09-12 13:03:00,3.493,0
2026-09-12 13:04:00,3.526,0
2026-09-12 13:05:00,2.881,0
2026-09-12 13:06:00,2.345,0
2026-09-12 13:07:00,1.946,0
2026-09-12 13:08:00,1.716,0
2026-09-12 13:09:00,1.796,0
2026-09-12 13:10:00,1.42,0
2026-09-12 13:11:00,1.347,0
2026-09-12 13:12:00,1.457,0
2026-09-12 13:13:00,1.548,0
2026-09-12 13:14:00,1.761,0
2026-09-12 13:15:00,2.001,0
2026-09-12 13:16:00,2.046,0
2026-09-12 13:17:00,1.837,0
2026-09-12 13:18:00,1.604,0
2026-09-12 13:19:00,1.986,0
2026-09-12 13:20:00,1.747,0
2026-09-12 13:21:00,2.349,0
2026-09-12 13:22:00,1.94,0
2026-09-12 13:23:00,1.819,0
2026-09-12 13:24:00,2.665,0
2026-09-12 13:25:00,3.987,0
2026-09-12 13:26:00,3.071,0
2026-09-12 13:27:00,2.153,0
2026-09-12 13:28:00,1.996,0
2026-09-12 13:29:00,2.102,0
2026-09-12 13:30:00,2.06,0
2026-09-12 13:31:00,1.967,0
2026-09-12 13:32:00,1.622,0
2026-09-12 13:33:00,1.569,0
2026-09-12 13:34:00,1.617,0
2026-09-12 13:35:00,1.896,0
2026-09-12 13:36:00,1.852,0
2026-09-12 13:37:00,1.826,0
2026-09-12 13:38:00,1.723,0
2026-09-12 13:39:00,1.73,0
2026-09-12 13:40:00,1.688,0
2026-09-12 13:41:00,1.66,0
2026-09-12 13:42:00,1.686,0
2026-09-12 13:43:00,1.68,0
2026-09-12 13:44:00,1.519,0
2026-09-12 13:45:00,1.519,0
2026-09-12 13:46:00,2.171,0
2026-09-12 13:47:00,6.773,0
2026-09-12 13:48:00,4.514,0
2026-09-12 13:49:00,8.99,0
2026-09-12 13:50:00,5.001,0
2026-09-12 13:51:00,3.737,0
2026-09-12 13:52:00,3.338,0
2026-09-12 13:53:00,3.954,0
2026-09-12 13:54:00,3.9,0
2026-09-12 13:55:00,3.668,0
2026-09-12 13:56:00,2.014,0
2026-09-12 13:57:00,2.516,0
2026-09-12 13:58:00,1.852,0
2026-09-12 13:59:00,1.923,0
