"date","Communication.Status","Detector.Inlet.Flow..L.min.","Detector.Counting.Flow..L.min.","Impactor.Flow..L.min.","Impactor.D50..nm.","Sheath.Flow..L.min.","Sheath.Temp..C.","Sheath.Pressure..kPa.","Sheath.Relative.Humidity....","Mean.Free.Path..m.","Gas.Viscosity..Pa.s.","Low.Voltage..V.","High.Voltage..V.","Lower.Size..nm.","Upper.Size..nm.","Wide.Range.Scan.Mode","DMA.V.Ramping.Up..TUP...s.","DMA.V.Ramping.Down..TDOWN...s.","DMA.Column.transit.time.Tf..s.","DMA.Exit.to.Optical.Detector.Td..s.","DMA.at.Low.Voltage..TLOW...s.","DMA.at.High.Voltage..THIGH...s.","Adjustment..s.","Dilution.Factor","Aerosol.Density..g.cm..","Median..nm.","Mean..nm.","Geo..Mean..nm.","Mode..nm.","Geo..Std..Dev","Total.Concentration....cm..","Aerosol.Humidity....","Aerosol.Temperature..C.","Reserved.1","1.04","1.11","1.2","1.29","1.38","1.49","1.6","1.72","1.84","1.98","2.13","2.29","2.46","2.64","2.84","3.05","3.28","3.52","3.79","4.07","4.37","4.7","5.05","5.42","5.83","6.26","6.73","7.23","7.77","8.35","8.98","9.65","10.37","11.14","11.97","12.86","13.82","14.86","15.96","17.15","18.43","19.81","21.29","22.88","24.58","26.42","28.39","30.51","32.78","35.23","37.86","40.68","43.71","46.98","50.48","54.25","58.29","62.64","67.32","72.34","77.74","83.54","89.77","96.47","103.66","111.4","119.71","128.64","138.24","148.55","159.63","171.54","184.34","198.1","212.88","228.76","245.82","264.16","283.87","305.05","327.81","352.27","378.55","406.79","437.14","469.76","504.81","542.47","582.94","626.43","673.17","723.39","777.37","835.36","897.69","964.66","Flag"
2026-09-20,0,1,1,1,735.591666666667,5,16.9,98.2,50.5083333333333,0.0000000676084416666667,0.0000180318083333333,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,24.52175,48.7731666666667,30.12775,10.1908333333333,2.53508333333333,1380.58166666667,54.75,15.5416666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729666666666667,0.9935,1.46075,1.80066666666667,2.22491666666667,2.63625,2.98458333333333,3.25666666666667,3.47308333333333,3.63158333333333,3.81966666666667,3.81391666666667,3.93666666666667,4.01516666666667,4.28075,4.66216666666667,4.871,5.51916666666667,6.17758333333333,6.42058333333333,7.18083333333333,7.82675,8.50008333333333,9.33791666666667,9.88533333333333,10.3265833333333,10.9288333333333,11.19775,11.1136666666667,10.8785,9.90533333333333,8.9825,8.3345,8.69758333333333,9.04408333333333,9.6245,10.0015833333333,10.0948333333333,9.99191666666667,10.0135,10.1149166666667,10.2035833333333,8.79825,7.29108333333333,5.42291666666667,3.71641666666667,2.56275,1.68991666666667,1.2605,0.824333333333333,0.571333333333333,0.43275,0.31425,0.232083333333333,0.129416666666667,0.1025,0.0838333333333333,0.0633333333333333,0.04025,0.0304166666666667,0.02075,0.01125,0,0,0,0,1
2026-09-20 01:00:00,0,1,1,1,735.533333333333,5,16.825,98.2083333333333,51.6,0.0000000675804083333333,0.0000180282,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,16.6285,35.7653333333333,22.6593333333333,11.3120833333333,2.29458333333333,1909.915,54.25,15.4583333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08841666666667,1.71058333333333,2.37708333333333,3.3475,4.28425,5.19775,6.2215,6.90683333333333,7.104,7.12116666666667,6.85508333333333,6.65466666666667,6.0405,5.75058333333333,5.6415,5.6045,5.73633333333333,5.91475,6.33441666666667,6.61141666666667,6.95425,7.32958333333333,7.83216666666667,8.25425,8.69016666666667,8.7035,8.89516666666667,9.17816666666667,8.776,8.47158333333333,7.87191666666667,7.12308333333333,6.92516666666667,7.0665,7.50608333333333,7.99416666666667,8.238,8.13391666666667,8.34225,8.49375,8.73016666666667,8.85475,7.96783333333333,6.40741666666667,4.75925,3.25058333333333,2.23058333333333,1.39508333333333,1.01308333333333,0.755083333333333,0.5035,0.356,0.264666666666667,0.193583333333333,0.131833333333333,0.108333333333333,0.0756666666666667,0.0616666666666667,0.0318333333333333,0.0150833333333333,0.0155833333333333,0.00708333333333333,0,0,0,0,1
2026-09-20 02:00:00,0,1,1,1,735.583333333333,5,16.8333333333333,98.2583333333333,50.0833333333333,0.000000067548525,0.0000180285833333333,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,16.34025,31.5404166666667,21.0706666666667,12.7149166666667,2.13183333333333,2054.56666666667,52.5,15.4083333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0405,1.67883333333333,2.34066666666667,3.31991666666667,4.53266666666667,5.97816666666667,7.33491666666667,8.40566666666667,9.16966666666667,9.56225,9.33075,8.88216666666667,7.74716666666667,7.02491666666667,6.6125,6.28508333333333,6.03208333333333,6.19491666666667,6.30416666666667,6.59933333333333,6.52725,7.00541666666667,7.216,7.45375,7.52758333333333,7.685,7.69916666666667,7.58883333333333,7.42408333333333,7.00616666666667,6.46833333333333,5.90183333333333,5.68733333333333,5.99983333333333,6.36408333333333,6.66516666666667,6.74183333333333,6.89325,6.84833333333333,7.1715,7.17733333333333,7.19633333333333,6.37525,5.16708333333333,3.83833333333333,2.68691666666667,1.77166666666667,1.17808333333333,0.81625,0.571166666666667,0.419,0.3185,0.231583333333333,0.177583333333333,0.134916666666667,0.105583333333333,0.04275,0.0616666666666667,0.02675,0.0186666666666667,0.0173333333333333,0.00983333333333333,0,0,0,0,1
2026-09-20 03:00:00,0,1,1,1,735.666666666667,5,16.9,98.3166666666667,48.2916666666667,0.0000000675282666666667,0.0000180318083333333,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,16.084,28.484,19.8449166666667,14.71425,2.01158333333333,1907.6025,50.6666666666667,15.4083333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956583333333333,1.47133333333333,2.1985,3.0865,4.14175,5.62908333333333,7.06766666666667,8.61291666666667,9.66008333333333,10.3303333333333,9.78483333333333,9.0655,8.15808333333333,6.89758333333333,5.98683333333333,5.63091666666667,5.53583333333333,5.37541666666667,5.34341666666667,5.41691666666667,5.64266666666667,5.8515,6.07633333333333,6.113,5.982,5.75575,5.55241666666667,5.36741666666667,5.03675,4.822,4.51208333333333,4.24433333333333,4.32383333333333,4.31558333333333,4.83566666666667,4.96283333333333,5.1565,5.15358333333333,5.20683333333333,5.33091666666667,5.3295,5.30425,4.57525,3.71791666666667,2.70775,1.86116666666667,1.32475,0.928833333333333,0.672833333333333,0.462,0.376916666666667,0.278666666666667,0.193333333333333,0.145583333333333,0.111666666666667,0.0990833333333333,0.0789166666666667,0.0466666666666667,0.0250833333333333,0.0203333333333333,0.0120833333333333,0.00416666666666667,0,0,0,0,1
2026-09-20 04:00:00,0,1,1,1,735.8,5,16.9833333333333,98.4,47.9916666666667,0.000000067495775,0.00001803585,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,17.6580833333333,31.7151666666667,21.85725,13.6338333333333,2.07708333333333,1582.05,51,15.4833333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832416666666667,1.16375,1.64133333333333,2.08441666666667,2.76991666666667,3.84591666666667,4.88725,6.04525,7.19725,7.60166666666667,7.97558333333333,8.00941666666667,7.371,6.95191666666667,6.56775,6.44291666666667,6.28516666666667,6.16441666666667,6.30116666666667,6.47091666666667,6.32283333333333,6.49191666666667,6.53675,6.80125,6.59083333333333,6.331,5.83325,5.32183333333333,4.91466666666667,4.608,4.2905,4.21141666666667,4.07991666666667,4.18958333333333,4.35191666666667,4.71916666666667,4.73533333333333,4.78891666666667,4.93358333333333,5.148,5.21966666666667,5.03925,4.409,3.615,2.66558333333333,1.81875,1.26091666666667,0.920916666666667,0.683,0.546,0.37675,0.290666666666667,0.208833333333333,0.149833333333333,0.150416666666667,0.0825833333333333,0.0909166666666667,0.0460833333333333,0.0404166666666667,0.0203333333333333,0.0155833333333333,0.00541666666666667,0,0,0,0,1
2026-09-20 05:00:00,0,1,1,1,736.266666666667,5,17.5666666666667,98.425,46.575,0.0000000676517916666667,0.0000180639166666667,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,16.36875,26.5328333333333,19.3710833333333,13.25925,1.9195,2593.1075,48.5,16.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65875,2.30425,3.10566666666667,4.124,5.39608333333333,6.88625,8.66108333333333,10.5083333333333,12.5829166666667,14.022,14.6566666666667,14.0624166666667,12.8728333333333,11.2689166666667,10.2545,9.07041666666667,8.288,7.90441666666667,7.77191666666667,7.44233333333333,7.53308333333333,7.68108333333333,7.76541666666667,7.932,7.67166666666667,7.46216666666667,7.03175,6.56741666666667,6.01533333333333,5.412,4.95708333333333,4.87,4.88141666666667,4.893,5.162,5.21558333333333,5.35308333333333,5.38958333333333,5.29075,5.33041666666667,5.49233333333333,5.22366666666667,4.6995,3.83933333333333,2.797,2.019,1.41483333333333,0.98075,0.636833333333333,0.542583333333333,0.360666666666667,0.31325,0.2415,0.164833333333333,0.12,0.0924166666666667,0.0806666666666667,0.0483333333333333,0.03875,0.0151666666666667,0.00866666666666667,0.00658333333333333,0,0,0,0,1
2026-09-20 06:00:00,0,1,1,1,735.891666666667,5,17,98.5166666666667,45.8583333333333,0.000000067420775,0.0000180366416666667,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,15.6863333333333,26.2445833333333,18.8070833333333,9.70691666666667,1.94591666666667,2273.50916666667,47.75,15.5166666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80683333333333,2.56016666666667,3.27208333333333,4.26258333333333,5.21916666666667,6.214,7.28625,8.07016666666667,9.10333333333333,9.81458333333333,10.59225,10.83675,10.5485833333333,10.1796666666667,9.68183333333333,8.77991666666667,8.39833333333333,7.68091666666667,7.37783333333333,7.15091666666667,6.94983333333333,6.53291666666667,6.37975,6.23558333333333,6.07041666666667,5.599,5.18508333333333,4.75133333333333,4.25441666666667,3.94908333333333,3.82633333333333,3.88283333333333,3.99975,4.27783333333333,4.54741666666667,4.689,4.69516666666667,4.936,4.83858333333333,4.94058333333333,5.04641666666667,4.79975,4.32425,3.57083333333333,2.66308333333333,1.90116666666667,1.3965,1.07133333333333,0.692916666666667,0.58325,0.435166666666667,0.32475,0.244083333333333,0.19225,0.16175,0.106333333333333,0.0664166666666667,0.0516666666666667,0.0250833333333333,0.0270833333333333,0.0155,0.00675,0,0,0,0,1
2026-09-20 07:00:00,0,1,1,1,735.933333333333,5,16.9333333333333,98.625,46.5666666666667,0.000000067327,0.0000180334166666667,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,16.1864166666667,27.7199166666667,19.57125,9.82675,1.99533333333333,2251.07916666667,50,15.4416666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78275,2.46508333333333,3.26283333333333,3.99841666666667,4.8115,5.7135,6.70725,7.8585,8.82783333333333,9.74266666666667,10.2149166666667,10.4994166666667,10.186,9.69941666666667,9.26166666666667,8.89675,8.6765,8.27441666666667,8.16441666666667,8.07316666666667,7.99408333333333,7.71408333333333,7.52333333333333,7.17225,7.02341666666667,6.69825,6.128,5.61458333333333,5.32925,4.80758333333333,4.4515,4.55566666666667,4.52425,4.78441666666667,4.76725,5.21566666666667,5.29375,5.20875,5.20758333333333,5.17525,5.1765,5.0815,4.66125,3.96891666666667,3.06583333333333,2.05041666666667,1.53641666666667,1.0805,0.71975,0.576583333333333,0.465833333333333,0.392666666666667,0.26925,0.22725,0.168,0.103666666666667,0.0806666666666667,0.06,0.0413333333333333,0.02275,0.02075,0.008,0,0,0,0,1
2026-09-20 08:00:00,0,1,1,1,735.983333333333,5,16.9,98.725,47.025,0.0000000672489333333333,0.000018031825,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,15.9808333333333,29.0178333333333,19.9159166666667,9.70691666666667,2.06891666666667,2235.12166666667,49.5833333333333,15.4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09591666666667,2.75316666666667,3.5345,4.20858333333333,4.842,5.57641666666667,6.21166666666667,6.87475,7.76325,8.35883333333333,8.7625,9.24041666666667,9.16941666666667,9.18141666666667,8.88816666666667,8.49391666666667,8.41775,8.20716666666667,8.23025,8.317,8.20758333333333,8.2175,8.08866666666667,8.17066666666667,8.02816666666667,7.66041666666667,7.38716666666667,6.90983333333333,6.20966666666667,5.90775,5.82625,5.6075,5.674,5.70883333333333,5.85691666666667,5.92641666666667,5.88533333333333,5.85183333333333,5.63616666666667,5.73791666666667,5.75933333333333,5.4095,4.89933333333333,4.14375,3.22866666666667,2.22875,1.72533333333333,1.24191666666667,0.941166666666667,0.687083333333333,0.55825,0.455666666666667,0.377166666666667,0.263833333333333,0.199833333333333,0.162333333333333,0.13725,0.0713333333333333,0.0525,0.0305,0.0155,0.01325,0,0,0,0,1
2026-09-20 09:00:00,0,1,1,1,735.95,5,16.775,98.8166666666667,45.35,0.000000067149625,0.0000180257833333333,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,15.4576666666667,29.5375833333333,19.8635833333333,9.76683333333333,2.11625,1781.70083333333,47.25,15.2666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96525,2.46833333333333,3.14433333333333,3.57408333333333,4.01691666666667,4.45641666666667,4.63741666666667,5.02933333333333,5.238,5.55558333333333,5.79716666666667,6.17083333333333,6.51091666666667,6.80258333333333,6.91075,6.92275,7.16966666666667,7.15533333333333,7.03108333333333,6.87208333333333,7.09666666666667,7.05766666666667,6.742,6.31716666666667,6.2435,5.90375,5.5945,5.0865,4.9345,4.69566666666667,4.6175,4.78316666666667,4.836,5.23183333333333,5.32116666666667,5.31725,5.59216666666667,5.48733333333333,5.36375,5.11516666666667,5.032,4.59825,3.98041666666667,3.27066666666667,2.38108333333333,1.77116666666667,1.29966666666667,1.07791666666667,0.754166666666667,0.631916666666667,0.505333333333333,0.392416666666667,0.302,0.244833333333333,0.195416666666667,0.118583333333333,0.087,0.0783333333333333,0.0554166666666667,0.0339166666666667,0.0206666666666667,0.0158333333333333,0,0,0,0,1
