"date (UTC)","O3 (ppb)","Flag"
2026-07-20 16:00:00,43.31,0
2026-07-20 16:01:00,43.59,0
2026-07-20 16:02:00,42.32,0
2026-07-20 16:03:00,42.54,0
2026-07-20 16:04:00,43.13,0
2026-07-20 16:05:00,42.54,0
2026-07-20 16:06:00,43.42,0
2026-07-20 16:07:00,44.02,0
2026-07-20 16:08:00,44.05,0
2026-07-20 16:09:00,43.9,0
2026-07-20 16:10:00,44.06,0
2026-07-20 16:11:00,43.93,0
2026-07-20 16:12:00,43.91,0
2026-07-20 16:13:00,43.97,0
2026-07-20 16:14:00,44.49,0
2026-07-20 16:15:00,44.01,0
2026-07-20 16:16:00,44.46,0
2026-07-20 16:17:00,44.2,0
2026-07-20 16:18:00,44.06,0
2026-07-20 16:19:00,43.4,0
2026-07-20 16:20:00,44.29,0
2026-07-20 16:21:00,45.47,0
2026-07-20 16:22:00,45.16,0
2026-07-20 16:23:00,44.98,0
2026-07-20 16:24:00,44.85,0
2026-07-20 16:25:00,45.59,0
2026-07-20 16:26:00,45.9,0
2026-07-20 16:27:00,46.33,0
2026-07-20 16:28:00,45.35,0
2026-07-20 16:29:00,45.37,0
2026-07-20 16:30:00,46.15,0
2026-07-20 16:31:00,45.98,0
2026-07-20 16:32:00,45.85,0
2026-07-20 16:33:00,46.45,0
2026-07-20 16:34:00,46.52,0
2026-07-20 16:35:00,46.27,0
2026-07-20 16:36:00,45.25,0
2026-07-20 16:37:00,45.5,0
2026-07-20 16:38:00,45.37,0
2026-07-20 16:39:00,46.31,0
2026-07-20 16:40:00,45.85,0
2026-07-20 16:41:00,47.16,0
2026-07-20 16:42:00,47.31,0
2026-07-20 16:43:00,46.92,0
2026-07-20 16:44:00,45.89,0
2026-07-20 16:45:00,45.24,0
2026-07-20 16:46:00,44.07,0
2026-07-20 16:47:00,45.36,0
2026-07-20 16:48:00,44.16,0
2026-07-20 16:49:00,45.05,0
2026-07-20 16:50:00,46.61,0
2026-07-20 16:51:00,45.76,0
2026-07-20 16:52:00,45.02,0
2026-07-20 16:53:00,45.21,0
2026-07-20 16:54:00,45.2,0
2026-07-20 16:55:00,44.85,0
2026-07-20 16:56:00,42.86,0
2026-07-20 16:57:00,38.42,0
2026-07-20 16:58:00,40.57,0
2026-07-20 16:59:00,44.65,0
