"date (UTC)","O3 (ppb)","Flag"
2026-07-18 01:00:00,15.06,1
2026-07-18 01:01:00,14.93,1
2026-07-18 01:02:00,14.86,1
2026-07-18 01:03:00,15.65,1
2026-07-18 01:04:00,16.03,1
2026-07-18 01:05:00,15.83,1
2026-07-18 01:06:00,15.81,1
2026-07-18 01:07:00,15.71,1
2026-07-18 01:08:00,15.4,1
2026-07-18 01:09:00,0,1
2026-07-18 01:10:00,30.12,1
2026-07-18 01:11:00,31.04,1
2026-07-18 01:12:00,32.03,1
2026-07-18 01:13:00,31.57,1
2026-07-18 01:14:00,30.83,0
2026-07-18 01:15:00,30.71,0
2026-07-18 01:16:00,30.9,0
2026-07-18 01:17:00,30.1,0
2026-07-18 01:18:00,32.05,0
2026-07-18 01:19:00,32.02,0
2026-07-18 01:20:00,33.77,0
2026-07-18 01:21:00,33.58,0
2026-07-18 01:22:00,32.73,0
2026-07-18 01:23:00,33.83,0
2026-07-18 01:24:00,32.74,0
2026-07-18 01:25:00,32.87,0
2026-07-18 01:26:00,33.07,0
2026-07-18 01:27:00,32.1,0
2026-07-18 01:28:00,32.47,0
2026-07-18 01:29:00,32.21,0
2026-07-18 01:30:00,33.18,0
2026-07-18 01:31:00,32.08,0
2026-07-18 01:32:00,32.27,0
2026-07-18 01:33:00,32.75,0
2026-07-18 01:34:00,32.97,0
2026-07-18 01:35:00,33.27,0
2026-07-18 01:36:00,32.66,0
2026-07-18 01:37:00,31.97,0
2026-07-18 01:38:00,32.01,0
2026-07-18 01:39:00,31.99,0
2026-07-18 01:40:00,31.28,0
2026-07-18 01:41:00,31.07,0
2026-07-18 01:42:00,30.73,0
2026-07-18 01:43:00,31.37,0
2026-07-18 01:44:00,31.19,0
2026-07-18 01:45:00,30.3,0
2026-07-18 01:46:00,30.53,0
2026-07-18 01:47:00,32.01,0
2026-07-18 01:48:00,31.41,0
2026-07-18 01:49:00,32.14,0
2026-07-18 01:50:00,32.04,0
2026-07-18 01:51:00,31.76,0
2026-07-18 01:52:00,32.2,0
2026-07-18 01:53:00,31.83,0
2026-07-18 01:54:00,32.34,0
2026-07-18 01:55:00,31.31,0
2026-07-18 01:56:00,31.6,0
2026-07-18 01:57:00,31.46,0
2026-07-18 01:58:00,31.43,0
2026-07-18 01:59:00,31.77,0
