"date (UTC)","O3 (ppb)","Flag"
2026-07-30 11:00:00,21.45,0
2026-07-30 11:01:00,21.16,0
2026-07-30 11:02:00,20.74,0
2026-07-30 11:03:00,20.46,0
2026-07-30 11:04:00,20.1,0
2026-07-30 11:05:00,20.35,0
2026-07-30 11:06:00,20.36,0
2026-07-30 11:07:00,20.09,0
2026-07-30 11:08:00,20.38,0
2026-07-30 11:09:00,20.58,0
2026-07-30 11:10:00,20.03,0
2026-07-30 11:11:00,20.48,0
2026-07-30 11:12:00,19.79,0
2026-07-30 11:13:00,19.54,0
2026-07-30 11:14:00,19.4,0
2026-07-30 11:15:00,19.19,0
2026-07-30 11:16:00,19.28,0
2026-07-30 11:17:00,19,0
2026-07-30 11:18:00,18.7,0
2026-07-30 11:19:00,19.25,0
2026-07-30 11:20:00,19.28,0
2026-07-30 11:21:00,19.4,0
2026-07-30 11:22:00,18.8,0
2026-07-30 11:23:00,17.73,0
2026-07-30 11:24:00,17.46,0
2026-07-30 11:25:00,18.02,0
2026-07-30 11:26:00,17.09,0
2026-07-30 11:27:00,17.89,0
2026-07-30 11:28:00,17.86,0
2026-07-30 11:29:00,17.98,0
2026-07-30 11:30:00,17.38,0
2026-07-30 11:31:00,17.86,0
2026-07-30 11:32:00,18.14,0
2026-07-30 11:33:00,17.56,0
2026-07-30 11:34:00,17.75,0
2026-07-30 11:35:00,16.48,0
2026-07-30 11:36:00,16.79,0
2026-07-30 11:37:00,17.93,0
2026-07-30 11:38:00,17.3,0
2026-07-30 11:39:00,18.22,0
2026-07-30 11:40:00,18.02,0
2026-07-30 11:41:00,17.59,0
2026-07-30 11:42:00,18.51,0
2026-07-30 11:43:00,19.21,0
2026-07-30 11:44:00,18.92,0
2026-07-30 11:45:00,18.87,0
2026-07-30 11:46:00,18.91,0
2026-07-30 11:47:00,18.41,0
2026-07-30 11:48:00,18.84,0
2026-07-30 11:49:00,18.36,0
2026-07-30 11:50:00,18.6,0
2026-07-30 11:51:00,18.41,0
2026-07-30 11:52:00,18.07,0
2026-07-30 11:53:00,18.97,0
2026-07-30 11:54:00,18.21,0
2026-07-30 11:55:00,17.4,0
2026-07-30 11:56:00,18.11,0
2026-07-30 11:57:00,18.51,0
2026-07-30 11:58:00,18.66,0
2026-07-30 11:59:00,19.01,0
