"date (UTC)","O3 (ppb)","Flag"
2026-07-23 23:00:00,26.51,0
2026-07-23 23:01:00,27.03,0
2026-07-23 23:02:00,26.23,0
2026-07-23 23:03:00,26.02,0
2026-07-23 23:04:00,26.86,0
2026-07-23 23:05:00,26.48,0
2026-07-23 23:06:00,27,0
2026-07-23 23:07:00,26.37,0
2026-07-23 23:08:00,26.28,0
2026-07-23 23:09:00,25.41,0
2026-07-23 23:10:00,25.47,0
2026-07-23 23:11:00,25.59,0
2026-07-23 23:12:00,26.52,0
2026-07-23 23:13:00,25.91,0
2026-07-23 23:14:00,26.52,0
2026-07-23 23:15:00,26.21,0
2026-07-23 23:16:00,26.43,0
2026-07-23 23:17:00,26.44,0
2026-07-23 23:18:00,25.94,0
2026-07-23 23:19:00,25.8,0
2026-07-23 23:20:00,26.08,0
2026-07-23 23:21:00,26.91,0
2026-07-23 23:22:00,26.68,0
2026-07-23 23:23:00,26.58,0
2026-07-23 23:24:00,26.84,0
2026-07-23 23:25:00,26.55,0
2026-07-23 23:26:00,26.73,0
2026-07-23 23:27:00,26.54,0
2026-07-23 23:28:00,26.74,0
2026-07-23 23:29:00,26.18,0
2026-07-23 23:30:00,26.48,0
2026-07-23 23:31:00,26.55,0
2026-07-23 23:32:00,26.4,0
2026-07-23 23:33:00,25.91,0
2026-07-23 23:34:00,25.8,0
2026-07-23 23:35:00,25.8,0
2026-07-23 23:36:00,25.08,0
2026-07-23 23:37:00,25.8,0
2026-07-23 23:38:00,25.66,0
2026-07-23 23:39:00,25.89,0
2026-07-23 23:40:00,26.21,0
2026-07-23 23:41:00,25.93,0
2026-07-23 23:42:00,26.54,0
2026-07-23 23:43:00,26.03,0
2026-07-23 23:44:00,25.96,0
2026-07-23 23:45:00,26.32,0
2026-07-23 23:46:00,26.29,0
2026-07-23 23:47:00,26.04,0
2026-07-23 23:48:00,26.34,0
2026-07-23 23:49:00,25.89,0
2026-07-23 23:50:00,26.27,0
2026-07-23 23:51:00,25.89,0
2026-07-23 23:52:00,24.83,0
2026-07-23 23:53:00,25.27,0
2026-07-23 23:54:00,25.57,0
2026-07-23 23:55:00,26.01,0
2026-07-23 23:56:00,25.92,0
2026-07-23 23:57:00,25.71,0
2026-07-23 23:58:00,26.17,0
2026-07-23 23:59:00,26.05,0
