"date (UTC)","O3 (ppb)","Flag"
2026-07-07 09:00:00,19.97,0
2026-07-07 09:01:00,19.37,0
2026-07-07 09:02:00,18.58,0
2026-07-07 09:03:00,17.4,0
2026-07-07 09:04:00,17.81,0
2026-07-07 09:05:00,18.24,0
2026-07-07 09:06:00,18.82,0
2026-07-07 09:07:00,19.75,0
2026-07-07 09:08:00,20.1,0
2026-07-07 09:09:00,19.86,0
2026-07-07 09:10:00,19.9,0
2026-07-07 09:11:00,20.24,0
2026-07-07 09:12:00,20.17,0
2026-07-07 09:13:00,20.28,0
2026-07-07 09:14:00,20.28,0
2026-07-07 09:15:00,20.17,0
2026-07-07 09:16:00,20.42,0
2026-07-07 09:17:00,21.39,0
2026-07-07 09:18:00,21.6,0
2026-07-07 09:19:00,21.02,0
2026-07-07 09:20:00,20.84,0
2026-07-07 09:21:00,20.52,0
2026-07-07 09:22:00,20.94,0
2026-07-07 09:23:00,21.01,0
2026-07-07 09:24:00,21.61,0
2026-07-07 09:25:00,21.14,0
2026-07-07 09:26:00,21.27,0
2026-07-07 09:27:00,21.28,0
2026-07-07 09:28:00,21.39,0
2026-07-07 09:29:00,21.53,0
2026-07-07 09:30:00,21.71,0
2026-07-07 09:31:00,21.64,0
2026-07-07 09:32:00,20.99,0
2026-07-07 09:33:00,22.22,0
2026-07-07 09:34:00,22.93,0
2026-07-07 09:35:00,22.46,0
2026-07-07 09:36:00,22.76,0
2026-07-07 09:37:00,22.63,0
2026-07-07 09:38:00,23.17,0
2026-07-07 09:39:00,23.25,0
2026-07-07 09:40:00,22.94,0
2026-07-07 09:41:00,22.53,0
2026-07-07 09:42:00,23.27,0
2026-07-07 09:43:00,24.06,0
2026-07-07 09:44:00,24.5,0
2026-07-07 09:45:00,22.75,0
2026-07-07 09:46:00,22.36,0
2026-07-07 09:47:00,23.9,0
2026-07-07 09:48:00,23.34,0
2026-07-07 09:49:00,25.01,0
2026-07-07 09:50:00,25.51,0
2026-07-07 09:51:00,25.21,0
2026-07-07 09:52:00,24.7,0
2026-07-07 09:53:00,23.25,0
2026-07-07 09:54:00,22.71,0
2026-07-07 09:55:00,25.02,0
2026-07-07 09:56:00,25.53,0
2026-07-07 09:57:00,26.36,0
2026-07-07 09:58:00,26.88,0
2026-07-07 09:59:00,26.86,0
