"date (UTC)","O3 (ppb)","Flag"
2026-07-01 20:00:00,25.39,0
2026-07-01 20:01:00,26.09,0
2026-07-01 20:02:00,26.83,0
2026-07-01 20:03:00,26.08,0
2026-07-01 20:04:00,23.89,0
2026-07-01 20:05:00,24.95,0
2026-07-01 20:06:00,23.86,0
2026-07-01 20:07:00,24.53,0
2026-07-01 20:08:00,26.16,0
2026-07-01 20:09:00,26.32,0
2026-07-01 20:10:00,26.22,0
2026-07-01 20:11:00,26.16,0
2026-07-01 20:12:00,25.59,0
2026-07-01 20:13:00,25.38,0
2026-07-01 20:14:00,25.65,0
2026-07-01 20:15:00,25.14,0
2026-07-01 20:16:00,24.87,0
2026-07-01 20:17:00,25.13,0
2026-07-01 20:18:00,25.87,0
2026-07-01 20:19:00,24.67,0
2026-07-01 20:20:00,24.71,0
2026-07-01 20:21:00,22.98,0
2026-07-01 20:22:00,21.85,0
2026-07-01 20:23:00,24,0
2026-07-01 20:24:00,25.86,0
2026-07-01 20:25:00,24.54,0
2026-07-01 20:26:00,25.1,0
2026-07-01 20:27:00,26.1,0
2026-07-01 20:28:00,24.98,0
2026-07-01 20:29:00,25.55,0
2026-07-01 20:30:00,25.42,0
2026-07-01 20:31:00,25.48,0
2026-07-01 20:32:00,26.25,0
2026-07-01 20:33:00,26.41,0
2026-07-01 20:34:00,26.05,0
2026-07-01 20:35:00,26.39,0
2026-07-01 20:36:00,26.02,0
2026-07-01 20:37:00,26.44,0
2026-07-01 20:38:00,26.7,0
2026-07-01 20:39:00,25.77,0
2026-07-01 20:40:00,24.61,0
2026-07-01 20:41:00,25.08,0
2026-07-01 20:42:00,23.04,0
2026-07-01 20:43:00,25.13,0
2026-07-01 20:44:00,25.39,0
2026-07-01 20:45:00,25.52,0
2026-07-01 20:46:00,25.47,0
2026-07-01 20:47:00,25.67,0
2026-07-01 20:48:00,24.87,0
2026-07-01 20:49:00,24.59,0
2026-07-01 20:50:00,24.49,0
2026-07-01 20:51:00,24.3,0
2026-07-01 20:52:00,23.47,0
2026-07-01 20:53:00,22.98,0
2026-07-01 20:54:00,22.64,0
2026-07-01 20:55:00,22.3,0
2026-07-01 20:56:00,23.47,0
2026-07-01 20:57:00,24.55,0
2026-07-01 20:58:00,24.87,0
2026-07-01 20:59:00,25.15,0
