"date (UTC)","O3 (ppb)","Flag"
2026-07-13,27.91,0
2026-07-13 00:01:00,28.05,0
2026-07-13 00:02:00,27.93,0
2026-07-13 00:03:00,27.87,0
2026-07-13 00:04:00,27.78,0
2026-07-13 00:05:00,27.46,0
2026-07-13 00:06:00,27.49,0
2026-07-13 00:07:00,27.62,0
2026-07-13 00:08:00,27.69,0
2026-07-13 00:09:00,28.2,0
2026-07-13 00:10:00,27.64,0
2026-07-13 00:11:00,27.87,0
2026-07-13 00:12:00,27.5,0
2026-07-13 00:13:00,27.46,0
2026-07-13 00:14:00,27.27,0
2026-07-13 00:15:00,27.82,0
2026-07-13 00:16:00,27.33,0
2026-07-13 00:17:00,27.07,0
2026-07-13 00:18:00,26.8,0
2026-07-13 00:19:00,26.95,0
2026-07-13 00:20:00,26.93,0
2026-07-13 00:21:00,26.84,0
2026-07-13 00:22:00,26.25,0
2026-07-13 00:23:00,26.08,0
2026-07-13 00:24:00,26.39,0
2026-07-13 00:25:00,26.32,0
2026-07-13 00:26:00,26.34,0
2026-07-13 00:27:00,26.5,0
2026-07-13 00:28:00,26.14,0
2026-07-13 00:29:00,26.43,0
2026-07-13 00:30:00,25.84,0
2026-07-13 00:31:00,25.97,0
2026-07-13 00:32:00,26.43,0
2026-07-13 00:33:00,26.13,0
2026-07-13 00:34:00,26.04,0
2026-07-13 00:35:00,26.27,0
2026-07-13 00:36:00,26.07,0
2026-07-13 00:37:00,26.16,0
2026-07-13 00:38:00,25.96,0
2026-07-13 00:39:00,26.28,1
2026-07-13 00:40:00,26.1,1
2026-07-13 00:41:00,26.17,1
2026-07-13 00:42:00,25.9,1
2026-07-13 00:43:00,25.68,1
2026-07-13 00:44:00,15.33,1
2026-07-13 00:45:00,13.46,1
2026-07-13 00:46:00,13.08,1
2026-07-13 00:47:00,12.61,1
2026-07-13 00:48:00,12.6,1
2026-07-13 00:49:00,12.99,1
2026-07-13 00:50:00,12.91,1
2026-07-13 00:51:00,12.7,1
2026-07-13 00:52:00,12.81,1
2026-07-13 00:53:00,13.23,1
2026-07-13 00:54:00,0,1
2026-07-13 00:55:00,12.59,1
2026-07-13 00:56:00,12.55,1
2026-07-13 00:57:00,12.67,1
2026-07-13 00:58:00,12.67,1
2026-07-13 00:59:00,12.28,1
