"date (UTC)","O3 (ppb)","Flag"
2026-07-07 18:00:00,38.31,0
2026-07-07 18:01:00,39.19,0
2026-07-07 18:02:00,39.57,0
2026-07-07 18:03:00,40.53,0
2026-07-07 18:04:00,40.36,0
2026-07-07 18:05:00,40.36,0
2026-07-07 18:06:00,39.56,0
2026-07-07 18:07:00,37.21,0
2026-07-07 18:08:00,37.58,0
2026-07-07 18:09:00,37.01,0
2026-07-07 18:10:00,36.23,0
2026-07-07 18:11:00,37.36,0
2026-07-07 18:12:00,36.51,0
2026-07-07 18:13:00,38.38,0
2026-07-07 18:14:00,39.96,0
2026-07-07 18:15:00,39.23,0
2026-07-07 18:16:00,39.06,0
2026-07-07 18:17:00,39.56,0
2026-07-07 18:18:00,39.14,0
2026-07-07 18:19:00,39.36,0
2026-07-07 18:20:00,40.17,0
2026-07-07 18:21:00,38.99,0
2026-07-07 18:22:00,38.46,0
2026-07-07 18:23:00,37.88,0
2026-07-07 18:24:00,38.52,0
2026-07-07 18:25:00,38.2,0
2026-07-07 18:26:00,36.78,0
2026-07-07 18:27:00,37.12,0
2026-07-07 18:28:00,37.86,0
2026-07-07 18:29:00,36.92,0
2026-07-07 18:30:00,37.28,0
2026-07-07 18:31:00,36.1,0
2026-07-07 18:32:00,35.61,0
2026-07-07 18:33:00,34.46,0
2026-07-07 18:34:00,30.25,0
2026-07-07 18:35:00,32.3,0
2026-07-07 18:36:00,32.06,0
2026-07-07 18:37:00,35.09,0
2026-07-07 18:38:00,37.36,0
2026-07-07 18:39:00,35.45,0
2026-07-07 18:40:00,36.59,0
2026-07-07 18:41:00,36.15,0
2026-07-07 18:42:00,36.49,0
2026-07-07 18:43:00,36.14,0
2026-07-07 18:44:00,37.33,0
2026-07-07 18:45:00,38.17,0
2026-07-07 18:46:00,36.22,0
2026-07-07 18:47:00,37.01,0
2026-07-07 18:48:00,38.06,0
2026-07-07 18:49:00,37.62,0
2026-07-07 18:50:00,38.21,0
2026-07-07 18:51:00,37.2,0
2026-07-07 18:52:00,36.77,0
2026-07-07 18:53:00,35.91,0
2026-07-07 18:54:00,35.74,0
2026-07-07 18:55:00,37.26,0
2026-07-07 18:56:00,36.63,0
2026-07-07 18:57:00,36.87,0
2026-07-07 18:58:00,37.61,0
2026-07-07 18:59:00,36.51,0
