"date (UTC)","O3 (ppb)","Flag"
2026-07-25 17:00:00,20.46,0
2026-07-25 17:01:00,21.54,0
2026-07-25 17:02:00,21.17,0
2026-07-25 17:03:00,21.69,0
2026-07-25 17:04:00,22.01,0
2026-07-25 17:05:00,21.73,0
2026-07-25 17:06:00,21.43,0
2026-07-25 17:07:00,21.33,0
2026-07-25 17:08:00,22.17,0
2026-07-25 17:09:00,22.31,0
2026-07-25 17:10:00,21.44,0
2026-07-25 17:11:00,21.56,0
2026-07-25 17:12:00,21.8,0
2026-07-25 17:13:00,21.66,0
2026-07-25 17:14:00,21.85,0
2026-07-25 17:15:00,22.17,0
2026-07-25 17:16:00,21.73,0
2026-07-25 17:17:00,21.94,0
2026-07-25 17:18:00,21.4,0
2026-07-25 17:19:00,21.28,0
2026-07-25 17:20:00,20.31,0
2026-07-25 17:21:00,19.55,0
2026-07-25 17:22:00,18.94,0
2026-07-25 17:23:00,19.27,0
2026-07-25 17:24:00,19.68,0
2026-07-25 17:25:00,20.17,0
2026-07-25 17:26:00,20.51,0
2026-07-25 17:27:00,20.5,0
2026-07-25 17:28:00,21.01,0
2026-07-25 17:29:00,21.56,0
2026-07-25 17:30:00,21.89,0
2026-07-25 17:31:00,21.68,0
2026-07-25 17:32:00,22.06,0
2026-07-25 17:33:00,21.87,0
2026-07-25 17:34:00,21.64,0
2026-07-25 17:35:00,21.59,0
2026-07-25 17:36:00,20.97,0
2026-07-25 17:37:00,21.85,0
2026-07-25 17:38:00,21.14,0
2026-07-25 17:39:00,20.89,0
2026-07-25 17:40:00,21.31,0
2026-07-25 17:41:00,20.44,0
2026-07-25 17:42:00,20.05,0
2026-07-25 17:43:00,20.5,0
2026-07-25 17:44:00,20.61,0
2026-07-25 17:45:00,19.85,0
2026-07-25 17:46:00,19.92,0
2026-07-25 17:47:00,18.96,0
2026-07-25 17:48:00,18.77,0
2026-07-25 17:49:00,18.31,0
2026-07-25 17:50:00,19.98,0
2026-07-25 17:51:00,20.22,0
2026-07-25 17:52:00,19.61,0
2026-07-25 17:53:00,19.97,0
2026-07-25 17:54:00,20.31,0
2026-07-25 17:55:00,20.03,0
2026-07-25 17:56:00,19.73,0
2026-07-25 17:57:00,19.74,0
2026-07-25 17:58:00,19.73,0
2026-07-25 17:59:00,19.49,0
