"date (UTC)","O3 (ppb)","Flag"
2026-07-16 20:00:00,39.09,0
2026-07-16 20:01:00,39.98,0
2026-07-16 20:02:00,39.5,0
2026-07-16 20:03:00,39.93,0
2026-07-16 20:04:00,39.62,0
2026-07-16 20:05:00,39.45,0
2026-07-16 20:06:00,39.85,0
2026-07-16 20:07:00,39.33,0
2026-07-16 20:08:00,39.19,0
2026-07-16 20:09:00,38.99,0
2026-07-16 20:10:00,37.98,0
2026-07-16 20:11:00,38.13,0
2026-07-16 20:12:00,37.05,0
2026-07-16 20:13:00,37.18,0
2026-07-16 20:14:00,36.99,0
2026-07-16 20:15:00,35.89,0
2026-07-16 20:16:00,35.96,0
2026-07-16 20:17:00,36.25,0
2026-07-16 20:18:00,36.06,0
2026-07-16 20:19:00,35.73,0
2026-07-16 20:20:00,35.07,0
2026-07-16 20:21:00,35.86,0
2026-07-16 20:22:00,36.02,0
2026-07-16 20:23:00,36,0
2026-07-16 20:24:00,36.14,0
2026-07-16 20:25:00,36.16,0
2026-07-16 20:26:00,36.39,0
2026-07-16 20:27:00,36.18,0
2026-07-16 20:28:00,36.17,0
2026-07-16 20:29:00,36.34,0
2026-07-16 20:30:00,35.94,0
2026-07-16 20:31:00,36.15,0
2026-07-16 20:32:00,35.67,0
2026-07-16 20:33:00,35.22,0
2026-07-16 20:34:00,35.59,0
2026-07-16 20:35:00,34.5,0
2026-07-16 20:36:00,34.87,0
2026-07-16 20:37:00,34.38,0
2026-07-16 20:38:00,35.07,0
2026-07-16 20:39:00,34.58,0
2026-07-16 20:40:00,35.23,0
2026-07-16 20:41:00,34.17,0
2026-07-16 20:42:00,34.48,0
2026-07-16 20:43:00,34.94,0
2026-07-16 20:44:00,34.76,0
2026-07-16 20:45:00,35.37,0
2026-07-16 20:46:00,35.22,0
2026-07-16 20:47:00,35.2,0
2026-07-16 20:48:00,34.43,0
2026-07-16 20:49:00,34.26,0
2026-07-16 20:50:00,34.16,0
2026-07-16 20:51:00,34.11,0
2026-07-16 20:52:00,33.3,0
2026-07-16 20:53:00,33.72,0
2026-07-16 20:54:00,32.71,0
2026-07-16 20:55:00,32.14,0
2026-07-16 20:56:00,32.92,0
2026-07-16 20:57:00,32.88,0
2026-07-16 20:58:00,34.85,0
2026-07-16 20:59:00,33.99,0
