"date (UTC)","O3 (ppb)","Flag"
2026-07-25 13:00:00,28.67,0
2026-07-25 13:01:00,29.2,0
2026-07-25 13:02:00,28.6,0
2026-07-25 13:03:00,29.35,0
2026-07-25 13:04:00,29.46,0
2026-07-25 13:05:00,29.88,0
2026-07-25 13:06:00,29.96,0
2026-07-25 13:07:00,30.02,0
2026-07-25 13:08:00,30.44,0
2026-07-25 13:09:00,30.32,0
2026-07-25 13:10:00,30.23,0
2026-07-25 13:11:00,29.74,0
2026-07-25 13:12:00,30.17,0
2026-07-25 13:13:00,29.98,0
2026-07-25 13:14:00,29.93,0
2026-07-25 13:15:00,30.02,0
2026-07-25 13:16:00,29.8,0
2026-07-25 13:17:00,29.46,0
2026-07-25 13:18:00,28.92,0
2026-07-25 13:19:00,29.39,0
2026-07-25 13:20:00,30.13,0
2026-07-25 13:21:00,29.62,0
2026-07-25 13:22:00,29.18,0
2026-07-25 13:23:00,28.7,0
2026-07-25 13:24:00,28.55,0
2026-07-25 13:25:00,28.96,0
2026-07-25 13:26:00,28.42,0
2026-07-25 13:27:00,29.07,0
2026-07-25 13:28:00,29.23,0
2026-07-25 13:29:00,28.81,0
2026-07-25 13:30:00,29.03,0
2026-07-25 13:31:00,28.88,0
2026-07-25 13:32:00,28.99,0
2026-07-25 13:33:00,26.39,0
2026-07-25 13:34:00,27,0
2026-07-25 13:35:00,26.22,0
2026-07-25 13:36:00,25.45,0
2026-07-25 13:37:00,28.3,0
2026-07-25 13:38:00,28.54,0
2026-07-25 13:39:00,28.39,0
2026-07-25 13:40:00,28.17,0
2026-07-25 13:41:00,28.39,0
2026-07-25 13:42:00,28.58,0
2026-07-25 13:43:00,28.4,0
2026-07-25 13:44:00,27.33,0
2026-07-25 13:45:00,26.53,0
2026-07-25 13:46:00,27.22,0
2026-07-25 13:47:00,26.79,0
2026-07-25 13:48:00,27.19,0
2026-07-25 13:49:00,26.64,0
2026-07-25 13:50:00,26.34,0
2026-07-25 13:51:00,24.69,0
2026-07-25 13:52:00,26.49,0
2026-07-25 13:53:00,26.78,0
2026-07-25 13:54:00,26.22,0
2026-07-25 13:55:00,24.25,0
2026-07-25 13:56:00,26,0
2026-07-25 13:57:00,26.87,0
2026-07-25 13:58:00,27.32,0
2026-07-25 13:59:00,27.76,0
