"date (UTC)","O3 (ppb)","Flag"
2026-07-05 13:00:00,26.96,0
2026-07-05 13:01:00,26.51,0
2026-07-05 13:02:00,26.84,0
2026-07-05 13:03:00,27.14,0
2026-07-05 13:04:00,26.22,0
2026-07-05 13:05:00,26.35,0
2026-07-05 13:06:00,26.85,0
2026-07-05 13:07:00,27.09,0
2026-07-05 13:08:00,26.54,0
2026-07-05 13:09:00,27.32,0
2026-07-05 13:10:00,27.04,0
2026-07-05 13:11:00,26.97,0
2026-07-05 13:12:00,27.21,0
2026-07-05 13:13:00,27.18,0
2026-07-05 13:14:00,27.83,0
2026-07-05 13:15:00,27.3,0
2026-07-05 13:16:00,26.44,0
2026-07-05 13:17:00,25.65,0
2026-07-05 13:18:00,27.14,0
2026-07-05 13:19:00,27.71,0
2026-07-05 13:20:00,28.21,0
2026-07-05 13:21:00,27.69,0
2026-07-05 13:22:00,27.45,0
2026-07-05 13:23:00,26.69,0
2026-07-05 13:24:00,26.72,0
2026-07-05 13:25:00,26.9,0
2026-07-05 13:26:00,26.62,0
2026-07-05 13:27:00,27.19,0
2026-07-05 13:28:00,27.55,0
2026-07-05 13:29:00,27.46,0
2026-07-05 13:30:00,27.32,0
2026-07-05 13:31:00,27.01,0
2026-07-05 13:32:00,27.46,0
2026-07-05 13:33:00,27.87,0
2026-07-05 13:34:00,27.79,0
2026-07-05 13:35:00,27.91,0
2026-07-05 13:36:00,28,0
2026-07-05 13:37:00,28.01,0
2026-07-05 13:38:00,27.89,0
2026-07-05 13:39:00,28.07,0
2026-07-05 13:40:00,28.06,0
2026-07-05 13:41:00,28.43,0
2026-07-05 13:42:00,27.99,0
2026-07-05 13:43:00,28.07,0
2026-07-05 13:44:00,27.86,0
2026-07-05 13:45:00,28.32,0
2026-07-05 13:46:00,28.34,0
2026-07-05 13:47:00,28.41,0
2026-07-05 13:48:00,28.1,0
2026-07-05 13:49:00,27.7,0
2026-07-05 13:50:00,27.74,0
2026-07-05 13:51:00,28.02,0
2026-07-05 13:52:00,28.86,0
2026-07-05 13:53:00,28.63,0
2026-07-05 13:54:00,28.79,0
2026-07-05 13:55:00,28.76,0
2026-07-05 13:56:00,28.87,0
2026-07-05 13:57:00,28.58,0
2026-07-05 13:58:00,29.06,0
2026-07-05 13:59:00,28.55,0
