"date (UTC)","O3 (ppb)","Flag"
2026-07-22 13:00:00,31.28,0
2026-07-22 13:01:00,30.53,0
2026-07-22 13:02:00,31.11,0
2026-07-22 13:03:00,30.52,0
2026-07-22 13:04:00,30.73,0
2026-07-22 13:05:00,29.77,0
2026-07-22 13:06:00,32.14,0
2026-07-22 13:07:00,32.1,0
2026-07-22 13:08:00,31.71,0
2026-07-22 13:09:00,32.85,0
2026-07-22 13:10:00,32.76,0
2026-07-22 13:11:00,32.6,0
2026-07-22 13:12:00,31.47,0
2026-07-22 13:13:00,32.4,0
2026-07-22 13:14:00,32.73,0
2026-07-22 13:15:00,32.84,0
2026-07-22 13:16:00,31.9,0
2026-07-22 13:17:00,32.81,0
2026-07-22 13:18:00,31.43,0
2026-07-22 13:19:00,32.31,0
2026-07-22 13:20:00,31.77,0
2026-07-22 13:21:00,31.61,0
2026-07-22 13:22:00,31.6,0
2026-07-22 13:23:00,31.49,0
2026-07-22 13:24:00,31.26,0
2026-07-22 13:25:00,31.04,0
2026-07-22 13:26:00,32.11,0
2026-07-22 13:27:00,31.71,0
2026-07-22 13:28:00,32.16,0
2026-07-22 13:29:00,32.31,0
2026-07-22 13:30:00,32.39,0
2026-07-22 13:31:00,32.66,0
2026-07-22 13:32:00,32.84,0
2026-07-22 13:33:00,33.27,0
2026-07-22 13:34:00,33.36,0
2026-07-22 13:35:00,31.75,0
2026-07-22 13:36:00,31.98,0
2026-07-22 13:37:00,31.66,0
2026-07-22 13:38:00,32.05,0
2026-07-22 13:39:00,32.83,0
2026-07-22 13:40:00,33,0
2026-07-22 13:41:00,32.28,0
2026-07-22 13:42:00,32.51,0
2026-07-22 13:43:00,31.62,0
2026-07-22 13:44:00,31.76,0
2026-07-22 13:45:00,31.75,0
2026-07-22 13:46:00,32.54,0
2026-07-22 13:47:00,33.31,0
2026-07-22 13:48:00,33.36,0
2026-07-22 13:49:00,33.01,0
2026-07-22 13:50:00,33.51,0
2026-07-22 13:51:00,33.64,0
2026-07-22 13:52:00,33.93,0
2026-07-22 13:53:00,33.6,0
2026-07-22 13:54:00,33.8,0
2026-07-22 13:55:00,34.21,0
2026-07-22 13:56:00,34.17,0
2026-07-22 13:57:00,34.12,0
2026-07-22 13:58:00,33.64,0
2026-07-22 13:59:00,34.72,0
