"date (UTC)","O3 (ppb)","Flag"
2026-07-18 19:00:00,37.49,0
2026-07-18 19:01:00,37.7,0
2026-07-18 19:02:00,37.4,0
2026-07-18 19:03:00,38.02,0
2026-07-18 19:04:00,38.49,0
2026-07-18 19:05:00,38.46,0
2026-07-18 19:06:00,38.88,0
2026-07-18 19:07:00,39.04,0
2026-07-18 19:08:00,38.46,0
2026-07-18 19:09:00,37.79,0
2026-07-18 19:10:00,38.36,0
2026-07-18 19:11:00,37.74,0
2026-07-18 19:12:00,37.71,0
2026-07-18 19:13:00,37.58,0
2026-07-18 19:14:00,37.57,0
2026-07-18 19:15:00,37.47,0
2026-07-18 19:16:00,36.78,0
2026-07-18 19:17:00,36.81,0
2026-07-18 19:18:00,36.64,0
2026-07-18 19:19:00,37.02,0
2026-07-18 19:20:00,37.66,0
2026-07-18 19:21:00,37.29,0
2026-07-18 19:22:00,37.1,0
2026-07-18 19:23:00,37.25,0
2026-07-18 19:24:00,36.93,0
2026-07-18 19:25:00,36.99,0
2026-07-18 19:26:00,36.99,0
2026-07-18 19:27:00,36.95,0
2026-07-18 19:28:00,36.03,0
2026-07-18 19:29:00,35.64,0
2026-07-18 19:30:00,36.06,0
2026-07-18 19:31:00,36.11,0
2026-07-18 19:32:00,35.63,0
2026-07-18 19:33:00,36.19,0
2026-07-18 19:34:00,35.16,0
2026-07-18 19:35:00,35.69,0
2026-07-18 19:36:00,35.47,0
2026-07-18 19:37:00,35.36,0
2026-07-18 19:38:00,35.12,0
2026-07-18 19:39:00,35.06,0
2026-07-18 19:40:00,34.6,0
2026-07-18 19:41:00,34.79,0
2026-07-18 19:42:00,35.2,0
2026-07-18 19:43:00,35.36,0
2026-07-18 19:44:00,34.9,0
2026-07-18 19:45:00,34.68,0
2026-07-18 19:46:00,35.11,0
2026-07-18 19:47:00,35.15,0
2026-07-18 19:48:00,34.7,0
2026-07-18 19:49:00,34.61,0
2026-07-18 19:50:00,34.58,0
2026-07-18 19:51:00,34.83,0
2026-07-18 19:52:00,34.77,0
2026-07-18 19:53:00,34.07,0
2026-07-18 19:54:00,34.29,0
2026-07-18 19:55:00,34.31,0
2026-07-18 19:56:00,34,0
2026-07-18 19:57:00,33.49,0
2026-07-18 19:58:00,33.24,0
2026-07-18 19:59:00,33.8,0
