"date (UTC)","O3 (ppb)","Flag"
2026-07-13 06:00:00,26.36,0
2026-07-13 06:01:00,27.41,0
2026-07-13 06:02:00,27.41,0
2026-07-13 06:03:00,27.22,0
2026-07-13 06:04:00,26.72,0
2026-07-13 06:05:00,26.82,0
2026-07-13 06:06:00,28.02,0
2026-07-13 06:07:00,27.98,0
2026-07-13 06:08:00,27.33,0
2026-07-13 06:09:00,27.46,0
2026-07-13 06:10:00,26.99,0
2026-07-13 06:11:00,26.53,0
2026-07-13 06:12:00,26.35,0
2026-07-13 06:13:00,26.51,0
2026-07-13 06:14:00,26.05,0
2026-07-13 06:15:00,26.32,0
2026-07-13 06:16:00,26.47,0
2026-07-13 06:17:00,26.13,0
2026-07-13 06:18:00,26.89,0
2026-07-13 06:19:00,26.55,0
2026-07-13 06:20:00,26.86,0
2026-07-13 06:21:00,26.87,0
2026-07-13 06:22:00,26.56,0
2026-07-13 06:23:00,26.43,0
2026-07-13 06:24:00,26.77,0
2026-07-13 06:25:00,26.58,0
2026-07-13 06:26:00,27.02,0
2026-07-13 06:27:00,26.6,0
2026-07-13 06:28:00,26.58,0
2026-07-13 06:29:00,27.53,0
2026-07-13 06:30:00,26.91,0
2026-07-13 06:31:00,27.42,0
2026-07-13 06:32:00,27.99,0
2026-07-13 06:33:00,27.58,0
2026-07-13 06:34:00,27.6,0
2026-07-13 06:35:00,27.95,0
2026-07-13 06:36:00,27.54,0
2026-07-13 06:37:00,27.88,0
2026-07-13 06:38:00,27.94,0
2026-07-13 06:39:00,28.29,0
2026-07-13 06:40:00,28.43,0
2026-07-13 06:41:00,28.76,0
2026-07-13 06:42:00,28.57,0
2026-07-13 06:43:00,28.78,0
2026-07-13 06:44:00,28.56,0
2026-07-13 06:45:00,28.53,0
2026-07-13 06:46:00,28.51,0
2026-07-13 06:47:00,28.35,0
2026-07-13 06:48:00,28.1,0
2026-07-13 06:49:00,27.66,0
2026-07-13 06:50:00,27.84,0
2026-07-13 06:51:00,27.68,0
2026-07-13 06:52:00,27.64,0
2026-07-13 06:53:00,27.04,0
2026-07-13 06:54:00,27.04,0
2026-07-13 06:55:00,27.3,0
2026-07-13 06:56:00,27.7,0
2026-07-13 06:57:00,27.73,0
2026-07-13 06:58:00,27.34,0
2026-07-13 06:59:00,27.84,0
