"date (UTC)","O3 (ppb)","Flag"
2026-07-08 07:00:00,31.39,0
2026-07-08 07:01:00,31.22,0
2026-07-08 07:02:00,30.81,0
2026-07-08 07:03:00,30.12,0
2026-07-08 07:04:00,30.55,0
2026-07-08 07:05:00,29.68,0
2026-07-08 07:06:00,31.06,0
2026-07-08 07:07:00,31.38,0
2026-07-08 07:08:00,31.3,0
2026-07-08 07:09:00,30.63,0
2026-07-08 07:10:00,30.68,0
2026-07-08 07:11:00,29.58,0
2026-07-08 07:12:00,30.84,0
2026-07-08 07:13:00,29.23,0
2026-07-08 07:14:00,29.32,0
2026-07-08 07:15:00,28.68,0
2026-07-08 07:16:00,29.09,0
2026-07-08 07:17:00,30.82,0
2026-07-08 07:18:00,30.14,0
2026-07-08 07:19:00,30.28,0
2026-07-08 07:20:00,30.7,0
2026-07-08 07:21:00,30.54,0
2026-07-08 07:22:00,29.62,0
2026-07-08 07:23:00,29.26,0
2026-07-08 07:24:00,28.98,0
2026-07-08 07:25:00,26.45,0
2026-07-08 07:26:00,29.41,0
2026-07-08 07:27:00,29.33,0
2026-07-08 07:28:00,30.2,0
2026-07-08 07:29:00,30.21,0
2026-07-08 07:30:00,30.37,0
2026-07-08 07:31:00,30.24,0
2026-07-08 07:32:00,30.16,0
2026-07-08 07:33:00,29.8,0
2026-07-08 07:34:00,29.18,0
2026-07-08 07:35:00,29.8,0
2026-07-08 07:36:00,29.69,0
2026-07-08 07:37:00,29.42,0
2026-07-08 07:38:00,27.58,0
2026-07-08 07:39:00,27.97,0
2026-07-08 07:40:00,28.76,0
2026-07-08 07:41:00,28.92,0
2026-07-08 07:42:00,29.1,0
2026-07-08 07:43:00,29.18,0
2026-07-08 07:44:00,28.61,0
2026-07-08 07:45:00,29.12,0
2026-07-08 07:46:00,29.87,0
2026-07-08 07:47:00,27.96,0
2026-07-08 07:48:00,29.07,0
2026-07-08 07:49:00,29.5,0
2026-07-08 07:50:00,30.43,0
2026-07-08 07:51:00,30.11,0
2026-07-08 07:52:00,30.2,0
2026-07-08 07:53:00,30.71,0
2026-07-08 07:54:00,30.08,0
2026-07-08 07:55:00,31.33,0
2026-07-08 07:56:00,30.69,0
2026-07-08 07:57:00,31.39,0
2026-07-08 07:58:00,31,0
2026-07-08 07:59:00,30.07,0
