"date (UTC)","O3 (ppb)","Flag"
2026-06-04 06:00:00,25.07,0
2026-06-04 06:01:00,24.13,0
2026-06-04 06:02:00,24.77,0
2026-06-04 06:03:00,25.95,0
2026-06-04 06:04:00,25.8,0
2026-06-04 06:05:00,25.27,0
2026-06-04 06:06:00,25.16,0
2026-06-04 06:07:00,25.15,0
2026-06-04 06:08:00,25.46,0
2026-06-04 06:09:00,25.02,0
2026-06-04 06:10:00,24.53,0
2026-06-04 06:11:00,25.19,0
2026-06-04 06:12:00,23.92,0
2026-06-04 06:13:00,24.65,0
2026-06-04 06:14:00,25.39,0
2026-06-04 06:15:00,25.83,0
2026-06-04 06:16:00,24.98,0
2026-06-04 06:17:00,24.62,0
2026-06-04 06:18:00,25.17,0
2026-06-04 06:19:00,24.98,0
2026-06-04 06:20:00,25.34,0
2026-06-04 06:21:00,24.97,0
2026-06-04 06:22:00,25.16,0
2026-06-04 06:23:00,24.89,0
2026-06-04 06:24:00,25.08,0
2026-06-04 06:25:00,24.81,0
2026-06-04 06:26:00,24.91,0
2026-06-04 06:27:00,24.64,0
2026-06-04 06:28:00,19.09,0
2026-06-04 06:29:00,21.74,0
2026-06-04 06:30:00,24.71,0
2026-06-04 06:31:00,24.48,0
2026-06-04 06:32:00,23.38,0
2026-06-04 06:33:00,24.37,0
2026-06-04 06:34:00,24.22,0
2026-06-04 06:35:00,24.12,0
2026-06-04 06:36:00,22.91,0
2026-06-04 06:37:00,24.69,0
2026-06-04 06:38:00,23.15,0
2026-06-04 06:39:00,21.15,0
2026-06-04 06:40:00,23.36,0
2026-06-04 06:41:00,21.77,0
2026-06-04 06:42:00,23.52,0
2026-06-04 06:43:00,24.26,0
2026-06-04 06:44:00,23.69,0
2026-06-04 06:45:00,24.27,0
2026-06-04 06:46:00,23.75,0
2026-06-04 06:47:00,23.3,0
2026-06-04 06:48:00,24.13,0
2026-06-04 06:49:00,24.56,0
2026-06-04 06:50:00,24.56,0
2026-06-04 06:51:00,24.32,0
2026-06-04 06:52:00,24.47,0
2026-06-04 06:53:00,23.18,0
2026-06-04 06:54:00,23.82,0
2026-06-04 06:55:00,24.33,0
2026-06-04 06:56:00,24.08,0
2026-06-04 06:57:00,24.11,0
2026-06-04 06:58:00,22.87,0
2026-06-04 06:59:00,22.46,0
