"date (UTC)","O3 (ppb)","Flag"
2026-06-14 01:00:00,11.77,1
2026-06-14 01:01:00,11.76,1
2026-06-14 01:02:00,11.6,1
2026-06-14 01:03:00,12,1
2026-06-14 01:04:00,12.08,1
2026-06-14 01:05:00,11.87,1
2026-06-14 01:06:00,11.88,1
2026-06-14 01:07:00,11.6,1
2026-06-14 01:08:00,11.66,1
2026-06-14 01:09:00,21.9,1
2026-06-14 01:10:00,21.44,1
2026-06-14 01:11:00,21.91,1
2026-06-14 01:12:00,22.35,1
2026-06-14 01:13:00,21.42,1
2026-06-14 01:14:00,20.9,0
2026-06-14 01:15:00,21.48,0
2026-06-14 01:16:00,21.09,0
2026-06-14 01:17:00,21.72,0
2026-06-14 01:18:00,21.43,0
2026-06-14 01:19:00,21.8,0
2026-06-14 01:20:00,21.31,0
2026-06-14 01:21:00,21.56,0
2026-06-14 01:22:00,21.06,0
2026-06-14 01:23:00,21.01,0
2026-06-14 01:24:00,22.92,0
2026-06-14 01:25:00,22.03,0
2026-06-14 01:26:00,22.16,0
2026-06-14 01:27:00,22.08,0
2026-06-14 01:28:00,21.45,0
2026-06-14 01:29:00,21.93,0
2026-06-14 01:30:00,21.86,0
2026-06-14 01:31:00,22.15,0
2026-06-14 01:32:00,22.04,0
2026-06-14 01:33:00,21.01,0
2026-06-14 01:34:00,21.83,0
2026-06-14 01:35:00,21.01,0
2026-06-14 01:36:00,21.31,0
2026-06-14 01:37:00,20.73,0
2026-06-14 01:38:00,21.88,0
2026-06-14 01:39:00,21.4,0
2026-06-14 01:40:00,21.36,0
2026-06-14 01:41:00,20.77,0
2026-06-14 01:42:00,20.26,0
2026-06-14 01:43:00,20.21,0
2026-06-14 01:44:00,19.08,0
2026-06-14 01:45:00,20.29,0
2026-06-14 01:46:00,19.13,0
2026-06-14 01:47:00,18.89,0
2026-06-14 01:48:00,19.32,0
2026-06-14 01:49:00,20.36,0
2026-06-14 01:50:00,20.1,0
2026-06-14 01:51:00,20.87,0
2026-06-14 01:52:00,21.32,0
2026-06-14 01:53:00,20.77,0
2026-06-14 01:54:00,21.53,0
2026-06-14 01:55:00,20.54,0
2026-06-14 01:56:00,20.83,0
2026-06-14 01:57:00,21.22,0
2026-06-14 01:58:00,21.49,0
2026-06-14 01:59:00,20.96,0
