"date (UTC)","O3 (ppb)","Flag"
2026-06-09,25.09,0
2026-06-09 00:01:00,24.34,0
2026-06-09 00:02:00,24.74,0
2026-06-09 00:03:00,23.15,0
2026-06-09 00:04:00,24.76,0
2026-06-09 00:05:00,23.69,0
2026-06-09 00:06:00,22.88,0
2026-06-09 00:07:00,24.43,0
2026-06-09 00:08:00,24.61,0
2026-06-09 00:09:00,24.72,0
2026-06-09 00:10:00,24.9,0
2026-06-09 00:11:00,24.32,0
2026-06-09 00:12:00,22.5,0
2026-06-09 00:13:00,23.78,0
2026-06-09 00:14:00,23.98,0
2026-06-09 00:15:00,24.94,0
2026-06-09 00:16:00,23.35,0
2026-06-09 00:17:00,24.1,0
2026-06-09 00:18:00,24.58,0
2026-06-09 00:19:00,24.81,0
2026-06-09 00:20:00,24.94,0
2026-06-09 00:21:00,24.72,0
2026-06-09 00:22:00,25.28,0
2026-06-09 00:23:00,25.6,0
2026-06-09 00:24:00,25.86,0
2026-06-09 00:25:00,25.97,0
2026-06-09 00:26:00,25.9,0
2026-06-09 00:27:00,25.84,0
2026-06-09 00:28:00,25.84,0
2026-06-09 00:29:00,25.72,0
2026-06-09 00:30:00,25.52,0
2026-06-09 00:31:00,26.31,0
2026-06-09 00:32:00,26.22,0
2026-06-09 00:33:00,25.65,0
2026-06-09 00:34:00,25.49,0
2026-06-09 00:35:00,25.25,0
2026-06-09 00:36:00,25.06,0
2026-06-09 00:37:00,24.84,0
2026-06-09 00:38:00,24.86,0
2026-06-09 00:39:00,24.68,1
2026-06-09 00:40:00,24.41,1
2026-06-09 00:41:00,24.33,1
2026-06-09 00:42:00,25.05,1
2026-06-09 00:43:00,24.6,1
2026-06-09 00:44:00,13.41,1
2026-06-09 00:45:00,12.54,1
2026-06-09 00:46:00,12.56,1
2026-06-09 00:47:00,12.23,1
2026-06-09 00:48:00,12.51,1
2026-06-09 00:49:00,12.86,1
2026-06-09 00:50:00,12.47,1
2026-06-09 00:51:00,12.66,1
2026-06-09 00:52:00,12.45,1
2026-06-09 00:53:00,12.82,1
2026-06-09 00:54:00,12.38,1
2026-06-09 00:55:00,12.63,1
2026-06-09 00:56:00,12.3,1
2026-06-09 00:57:00,12.28,1
2026-06-09 00:58:00,11.91,1
2026-06-09 00:59:00,11.86,1
