"date (UTC)","O3 (ppb)","Flag"
2026-06-24 05:00:00,31.32,0
2026-06-24 05:01:00,31.54,0
2026-06-24 05:02:00,32.09,0
2026-06-24 05:03:00,33.44,0
2026-06-24 05:04:00,32.74,0
2026-06-24 05:05:00,32.08,0
2026-06-24 05:06:00,33.17,0
2026-06-24 05:07:00,32.82,0
2026-06-24 05:08:00,32.39,0
2026-06-24 05:09:00,32.58,0
2026-06-24 05:10:00,31.52,0
2026-06-24 05:11:00,29.46,0
2026-06-24 05:12:00,32.43,0
2026-06-24 05:13:00,31.37,0
2026-06-24 05:14:00,31.39,0
2026-06-24 05:15:00,32.32,0
2026-06-24 05:16:00,32.09,0
2026-06-24 05:17:00,31.11,0
2026-06-24 05:18:00,31.38,0
2026-06-24 05:19:00,30.49,0
2026-06-24 05:20:00,31.46,0
2026-06-24 05:21:00,31.38,0
2026-06-24 05:22:00,31.12,0
2026-06-24 05:23:00,31.99,0
2026-06-24 05:24:00,32.34,0
2026-06-24 05:25:00,31.89,0
2026-06-24 05:26:00,30.9,0
2026-06-24 05:27:00,30.56,0
2026-06-24 05:28:00,31.53,0
2026-06-24 05:29:00,31.61,0
2026-06-24 05:30:00,31.44,0
2026-06-24 05:31:00,32.18,0
2026-06-24 05:32:00,32.37,0
2026-06-24 05:33:00,32.46,0
2026-06-24 05:34:00,32.95,0
2026-06-24 05:35:00,33.48,0
2026-06-24 05:36:00,32.93,0
2026-06-24 05:37:00,33.32,0
2026-06-24 05:38:00,32.19,0
2026-06-24 05:39:00,32.51,0
2026-06-24 05:40:00,32.8,0
2026-06-24 05:41:00,32.28,0
2026-06-24 05:42:00,31.23,0
2026-06-24 05:43:00,30.42,0
2026-06-24 05:44:00,31.6,0
2026-06-24 05:45:00,31.87,0
2026-06-24 05:46:00,32.65,0
2026-06-24 05:47:00,32.72,0
2026-06-24 05:48:00,32.41,0
2026-06-24 05:49:00,31.08,0
2026-06-24 05:50:00,33.04,0
2026-06-24 05:51:00,32.37,0
2026-06-24 05:52:00,31.72,0
2026-06-24 05:53:00,31.23,0
2026-06-24 05:54:00,31.78,0
2026-06-24 05:55:00,32.43,0
2026-06-24 05:56:00,33.94,0
2026-06-24 05:57:00,32.17,0
2026-06-24 05:58:00,30.85,0
2026-06-24 05:59:00,30.81,0
