"date (UTC)","O3 (ppb)","Flag"
2026-06-16 04:00:00,20.13,0
2026-06-16 04:01:00,18.55,0
2026-06-16 04:02:00,21.55,0
2026-06-16 04:03:00,20.92,0
2026-06-16 04:04:00,22.43,0
2026-06-16 04:05:00,20.89,0
2026-06-16 04:06:00,17.57,0
2026-06-16 04:07:00,19.3,0
2026-06-16 04:08:00,20.46,0
2026-06-16 04:09:00,18.71,0
2026-06-16 04:10:00,19.75,0
2026-06-16 04:11:00,21.04,0
2026-06-16 04:12:00,20.94,0
2026-06-16 04:13:00,20.25,0
2026-06-16 04:14:00,20.67,0
2026-06-16 04:15:00,21.09,0
2026-06-16 04:16:00,19.71,0
2026-06-16 04:17:00,18.29,0
2026-06-16 04:18:00,17.33,0
2026-06-16 04:19:00,19.91,0
2026-06-16 04:20:00,21.15,0
2026-06-16 04:21:00,20.63,0
2026-06-16 04:22:00,21.15,0
2026-06-16 04:23:00,20.88,0
2026-06-16 04:24:00,20.84,0
2026-06-16 04:25:00,20.35,0
2026-06-16 04:26:00,20.13,0
2026-06-16 04:27:00,19.97,0
2026-06-16 04:28:00,20.29,0
2026-06-16 04:29:00,20.01,0
2026-06-16 04:30:00,19.9,0
2026-06-16 04:31:00,19.74,0
2026-06-16 04:32:00,19.53,0
2026-06-16 04:33:00,20.5,0
2026-06-16 04:34:00,18.88,0
2026-06-16 04:35:00,19.19,0
2026-06-16 04:36:00,20.19,0
2026-06-16 04:37:00,20.16,0
2026-06-16 04:38:00,20.38,0
2026-06-16 04:39:00,19.75,0
2026-06-16 04:40:00,19.92,0
2026-06-16 04:41:00,20.83,0
2026-06-16 04:42:00,21.34,0
2026-06-16 04:43:00,20.68,0
2026-06-16 04:44:00,21.13,0
2026-06-16 04:45:00,21.68,0
2026-06-16 04:46:00,22.15,0
2026-06-16 04:47:00,21.25,0
2026-06-16 04:48:00,20.65,0
2026-06-16 04:49:00,21.34,0
2026-06-16 04:50:00,21.65,0
2026-06-16 04:51:00,21.68,0
2026-06-16 04:52:00,21.04,0
2026-06-16 04:53:00,19.81,0
2026-06-16 04:54:00,20.26,0
2026-06-16 04:55:00,20.56,0
2026-06-16 04:56:00,20.85,0
2026-06-16 04:57:00,20.76,0
2026-06-16 04:58:00,20.15,0
2026-06-16 04:59:00,20.25,0
